"Column","Row","Cell Nuclei / mm^2","Evaluated Area [mm^2]","Estimated Total Cell Count","Total Granule Count","Cell Nucleus","Contrast","Size [um^2]","Intensity","Roughness","Granularity","Granule Intensity","Granule Count","Longishness","Compactness"
3,C,1.696859e+002,1.369000e+001,2.789000e+003,6.002000e+003,2323,1.493439e-001,1.411731e+002,1.792388e+002,2.731793e+001,1.066301e+000,1.878919e+002,2.583728e+000,1.507523e+000,6.847535e-001
3,D,1.456538e+002,1.369000e+001,2.553000e+003,4.196000e+003,1994,1.493462e-001,1.019518e+002,1.828058e+002,3.194717e+001,1.195979e+000,1.955283e+002,2.104313e+000,1.535700e+000,6.867519e-001
4,B,1.555880e+001,1.369000e+001,1.314000e+003,4.230000e+002,213,1.550922e-001,1.039046e+002,1.758764e+002,3.696965e+001,1.150173e+000,1.904131e+002,1.985915e+000,1.467260e+000,7.012511e-001
4,C,1.040175e+002,1.369000e+001,2.231000e+003,3.394000e+003,1424,1.418928e-001,1.244992e+002,1.783624e+002,2.543240e+001,1.112483e+000,1.817112e+002,2.383427e+000,1.562003e+000,6.587695e-001
4,D,6.384222e+001,1.369000e+001,1.784000e+003,1.938000e+003,874,1.472064e-001,1.049250e+002,1.839978e+002,3.627172e+001,1.274477e+000,1.962241e+002,2.217391e+000,1.515322e+000,6.995732e-001
5,B,1.818846e+001,1.369000e+001,1.406000e+003,5.250000e+002,249,1.389813e-001,1.121855e+002,1.794181e+002,3.053199e+001,1.073686e+000,1.804054e+002,2.108434e+000,1.583942e+000,6.749573e-001
5,C,1.230095e+002,1.369000e+001,2.725000e+003,3.807000e+003,1684,1.398243e-001,1.120067e+002,1.799785e+002,2.427528e+001,1.164388e+000,1.852270e+002,2.260689e+000,1.578235e+000,6.543314e-001
5,D,6.135866e+001,1.369000e+001,1.687000e+003,1.866000e+003,840,1.493522e-001,1.062475e+002,1.849051e+002,3.676559e+001,1.266636e+000,1.972161e+002,2.221429e+000,1.523325e+000,6.985404e-001
6,B,1.592403e+001,1.369000e+001,1.439000e+003,4.180000e+002,218,1.502113e-001,1.075367e+002,1.730923e+002,3.894652e+001,1.098852e+000,1.896647e+002,1.917431e+000,1.455102e+000,7.075741e-001
6,C,1.111760e+002,1.369000e+001,2.499000e+003,3.674000e+003,1522,1.365846e-001,1.282413e+002,1.756220e+002,2.434888e+001,1.092378e+000,1.800927e+002,2.413929e+000,1.535803e+000,6.636752e-001
6,D,9.751644e+001,1.369000e+001,2.269000e+003,2.713000e+003,1335,1.416892e-001,9.055934e+001,1.842659e+002,3.083594e+001,1.307986e+000,1.949929e+002,2.032210e+000,1.530886e+000,6.889866e-001
7,B,1.329438e+001,1.369000e+001,1.107000e+003,3.710000e+002,182,1.417539e-001,1.160704e+002,1.737478e+002,3.571700e+001,1.050168e+000,1.843325e+002,2.038462e+000,1.433098e+000,6.934590e-001
7,C,1.623813e+002,1.369000e+001,3.687000e+003,4.814000e+003,2223,1.394486e-001,1.072537e+002,1.772778e+002,2.495941e+001,1.173140e+000,1.813281e+002,2.165542e+000,1.581713e+000,6.499496e-001
7,D,1.108108e+002,1.369000e+001,2.747000e+003,3.095000e+003,1517,1.420350e-001,8.958913e+001,1.848865e+002,3.218500e+001,1.320037e+000,1.965581e+002,2.040211e+000,1.529231e+000,6.918410e-001
8,B,1.431702e+001,1.369000e+001,1.541000e+003,4.210000e+002,196,1.527663e-001,1.107185e+002,1.760125e+002,3.494713e+001,1.154063e+000,1.868588e+002,2.147959e+000,1.520270e+000,6.896846e-001
8,C,1.116874e+002,1.369000e+001,2.507000e+003,3.778000e+003,1529,1.431265e-001,1.320800e+002,1.765244e+002,2.575836e+001,1.089115e+000,1.801479e+002,2.470896e+000,1.546022e+000,6.640336e-001
8,D,7.903579e+001,1.369000e+001,2.064000e+003,2.371000e+003,1082,1.418992e-001,1.010939e+002,1.862621e+002,3.565405e+001,1.255453e+000,1.959081e+002,2.191312e+000,1.501780e+000,6.989808e-001
9,B,1.760409e+001,1.369000e+001,1.562000e+003,4.930000e+002,241,1.531725e-001,1.087825e+002,1.778888e+002,4.053964e+001,1.137023e+000,1.954689e+002,2.045643e+000,1.496525e+000,6.904067e-001
