"Column","Row","Cell Nuclei / mm^2","Evaluated Area [mm^2]","Estimated Total Cell Count","Total Granule Count","Cell Nucleus","Contrast","Size [um^2]","Intensity","Roughness","Granularity","Granule Intensity","Granule Count","Longishness","Compactness"





1
3,E,4.124056e+001,1.971360e+001,9.890000e+002,3.260000e+002,813,1.817512e-001,1.917523e+002,5.972120e+001,1.602618e+001,4.576710e-001,3.009820e+001,4.009840e-001,1.596274e+000,7.443014e-001
3,F,5.960352e+001,1.971360e+001,1.412000e+003,4.420000e+002,1175,1.758178e-001,1.978473e+002,6.144049e+001,1.669356e+001,4.207644e-001,2.927393e+001,3.761702e-001,1.626280e+000,7.306057e-001
3,G,5.295836e+001,1.971360e+001,1.290000e+003,4.000000e+002,1044,1.852211e-001,1.964133e+002,5.944216e+001,1.568949e+001,4.225608e-001,2.954725e+001,3.831418e-001,1.595860e+000,7.285875e-001
4,B,1.628318e+001,1.971360e+001,1.095000e+003,1.380000e+002,321,1.958334e-001,1.844764e+002,5.605348e+001,1.558964e+001,5.265796e-001,3.184735e+001,4.299065e-001,1.565447e+000,6.901233e-001
4,C,1.521792e+001,1.971360e+001,9.710000e+002,1.260000e+002,300,1.869623e-001,1.948692e+002,5.529221e+001,1.466098e+001,4.800691e-001,3.095833e+001,4.200000e-001,1.545716e+000,6.944547e-001
4,D,1.963112e+001,1.971360e+001,1.139000e+003,1.700000e+002,387,1.864600e-001,1.778774e+002,5.708557e+001,1.547231e+001,5.345656e-001,3.220736e+001,4.392765e-001,1.561693e+000,6.981786e-001
4,E,4.174783e+001,1.971360e+001,1.035000e+003,2.660000e+002,823,1.754025e-001,1.909986e+002,5.915026e+001,1.561360e+001,3.735398e-001,2.547448e+001,3.232078e-001,1.600009e+000,7.422468e-001
4,F,4.819008e+001,1.971360e+001,1.117000e+003,3.120000e+002,950,1.763477e-001,1.929752e+002,6.094943e+001,1.652695e+001,3.851460e-001,2.576719e+001,3.284211e-001,1.640344e+000,7.267489e-001
4,G,4.392906e+001,1.971360e+001,1.050000e+003,3.730000e+002,866,1.850916e-001,1.921211e+002,6.096739e+001,1.753551e+001,5.079746e-001,3.135527e+001,4.307159e-001,1.626522e+000,7.354483e-001
5,B,1.364540e+001,1.971360e+001,8.690000e+002,1.110000e+002,269,1.842434e-001,1.902400e+002,5.588758e+001,1.533119e+001,4.779643e-001,2.972491e+001,4.126394e-001,1.538892e+000,6.908571e-001
5,C,1.572518e+001,1.971360e+001,1.064000e+003,1.370000e+002,310,1.847028e-001,1.820737e+002,5.711163e+001,1.516426e+001,5.381220e-001,3.247903e+001,4.419355e-001,1.521018e+000,7.108663e-001
5,D,1.379758e+001,1.971360e+001,8.710000e+002,1.510000e+002,272,1.975728e-001,1.919433e+002,5.760636e+001,1.613568e+001,6.346578e-001,3.850797e+001,5.551471e-001,1.586142e+000,6.918127e-001
5,E,6.853137e+001,1.971360e+001,1.651000e+003,4.780000e+002,1351,1.767497e-001,1.965757e+002,6.036073e+001,1.594579e+001,4.102248e-001,2.658919e+001,3.538120e-001,1.624723e+000,7.369822e-001
5,F,5.341490e+001,1.971360e+001,1.268000e+003,4.310000e+002,1053,1.840845e-001,1.984839e+002,6.095257e+001,1.841648e+001,4.865312e-001,3.225372e+001,4.093067e-001,1.570078e+000,7.377814e-001
5,G,5.463234e+001,1.971360e+001,1.238000e+003,4.070000e+002,1077,1.849454e-001,2.016950e+002,5.975389e+001,1.617599e+001,4.156290e-001,2.896750e+001,3.779016e-001,1.602581e+000,7.352556e-001
6,B,1.222506e+001,1.971360e+001,9.430000e+002,8.600000e+001,241,1.814659e-001,1.770822e+002,5.490213e+001,1.427816e+001,4.440857e-001,2.523167e+001,3.568465e-001,1.557542e+000,7.006577e-001
6,C,1.247869e+001,1.971360e+001,9.150000e+002,8.700000e+001,246,1.742837e-001,1.864496e+002,5.604276e+001,1.453714e+001,4.486982e-001,2.616870e+001,3.536585e-001,1.586161e+000,7.002501e-001
6,D,1.851514e+001,1.971360e+001,1.150000e+003,1.680000e+002,365,1.979649e-001,1.743311e+002,5.668492e+001,1.677856e+001,5.701751e-001,3.516849e+001,4.602740e-001,1.584989e+000,6.969215e-001
6,E,6.650231e+001,1.971360e+001,1.696000e+003,4.760000e+002,1311,1.802665e-001,1.938576e+002,6.013851e+001,1.683084e+001,4.215858e-001,2.787490e+001,3.630816e-001,1.616769e+000,7.343853e-001
6,F,5.975570e+001,1.971360e+001,1.440000e+003,4.430000e+002,1178,1.797678e-001,1.910678e+002,6.035905e+001,1.636366e+001,4.469633e-001,2.757541e+001,3.760611e-001,1.592534e+000,7.394997e-001
6,G,4.758137e+001,1.971360e+001,1.124000e+003,3.740000e+002,938,1.822461e-001,1.970652e+002,6.069212e+001,1.701169e+001,4.550371e-001,2.994652e+001,3.987207e-001,1.591856e+000,7.425793e-001
7,B,1.506574e+001,1.971360e+001,8.990000e+002,1.310000e+002,297,1.857106e-001,1.940945e+002,5.551932e+001,1.419043e+001,5.034084e-001,3.022391e+001,4.410774e-001,1.586558e+000,6.919596e-001
7,C,1.516719e+001,1.971360e+001,9.820000e+002,1.160000e+002,299,1.753422e-001,1.899807e+002,5.639715e+001,1.407376e+001,4.563989e-001,2.756577e+001,3.879599e-001,1.535887e+000,7.132697e-001
7,D,1.816005e+001,1.971360e+001,1.212000e+003,1.620000e+002,358,1.875700e-001,1.860547e+002,5.667063e+001,1.510765e+001,5.197329e-001,3.250279e+001,4.525140e-001,1.616217e+000,6.957130e-001
7,E,6.690812e+001,1.971360e+001,1.540000e+003,4.980000e+002,1319,1.826001e-001,1.940423e+002,5.998366e+001,1.673543e+001,4.367146e-001,2.873073e+001,3.775588e-001,1.610028e+000,7.408714e-001
7,F,6.325582e+001,1.971360e+001,1.497000e+003,4.800000e+002,1247,1.838742e-001,1.880789e+002,6.123493e+001,1.750321e+001,4.461444e-001,3.024893e+001,3.849238e-001,1.613613e+000,7.398561e-001
7,G,3.439250e+001,1.971360e+001,8.040000e+002,2.700000e+002,678,1.844781e-001,1.926220e+002,5.989884e+001,1.754179e+001,4.540927e-001,2.999312e+001,3.982301e-001,1.578019e+000,7.428087e-001
8,B,1.192070e+001,1.971360e+001,7.730000e+002,1.020000e+002,235,1.789364e-001,1.872213e+002,5.616902e+001,1.441201e+001,5.293308e-001,3.051915e+001,4.340426e-001,1.516706e+000,7.164626e-001
8,C,1.582664e+001,1.971360e+001,8.710000e+002,1.690000e+002,312,2.012879e-001,1.867716e+002,5.768515e+001,1.750216e+001,6.357116e-001,3.888141e+001,5.416667e-001,1.613248e+000,6.845053e-001
