"","X","Date","CellLine","Row","Cell.Nucleus","Well","Time","drug","conc","rep","l2","nl2"
"459",615,20151031,"SKMEL5 Subclone04","D",7777,"D04",160.9006,"plx",0.25,1,12.9249980234467,4.04235497408486
"460",675,20151031,"SKMEL5 Subclone04","D",11282,"D04",184.6306,"plx",0.25,1,13.4617352216049,4.57909217224302
"461",735,20151031,"SKMEL5 Subclone04","D",11282,"D04",190.7478,"plx",0.25,1,13.4617352216049,4.57909217224302
"462",795,20151031,"SKMEL5 Subclone04","D",13859,"D04",208.5317,"plx",0.25,1,13.758535542718,4.87589249335619
"463",855,20151031,"SKMEL5 Subclone04","D",17013,"D04",232.6903,"plx",0.25,1,14.0543499416855,5.17170689232366
"464",915,20151031,"SKMEL5 Subclone04","D",20011,"D04",256.2172,"plx",0.25,1,14.2885056436943,5.40586259433245
"465",16,20151031,"SKMEL5 Subclone04","E",328,"E04",0,"plx",0.25,2,8.35755200461808,0
"466",76,20151031,"SKMEL5 Subclone04","E",466,"E04",16.9122,"plx",0.25,2,8.86418614465428,0.506634140036196
"467",136,20151031,"SKMEL5 Subclone04","E",529,"E04",25.3178,"plx",0.25,2,9.04712391211403,0.689571907495942
"468",196,20151031,"SKMEL5 Subclone04","E",691,"E04",39.2389,"plx",0.25,2,9.43254190038826,1.07498989577017
"469",256,20151031,"SKMEL5 Subclone04","E",1601,"E04",86.4383,"plx",0.25,2,10.6447575925163,2.28720558789817
"470",316,20151031,"SKMEL5 Subclone04","E",1690,"E04",94.5472,"plx",0.25,2,10.7228075311695,2.36525552655146
"471",376,20151031,"SKMEL5 Subclone04","E",2222,"E04",111.5292,"plx",0.25,2,11.1176431013891,2.76009109677101
"472",436,20151031,"SKMEL5 Subclone04","E",2524,"E04",119.1372,"plx",0.25,2,11.3014961949825,2.94394419036447
"473",496,20151031,"SKMEL5 Subclone04","E",3237,"E04",135.4592,"plx",0.25,2,11.6604416502092,3.30288964559109
"474",556,20151031,"SKMEL5 Subclone04","E",3445,"E04",142.0622,"plx",0.25,2,11.7502882675917,3.39273626297357
"475",616,20151031,"SKMEL5 Subclone04","E",4408,"E04",160.9006,"plx",0.25,2,12.1059085085712,3.74835650395307
"476",676,20151031,"SKMEL5 Subclone04","E",6668,"E04",184.6306,"plx",0.25,2,12.7030383889864,4.34548638436833
"477",736,20151031,"SKMEL5 Subclone04","E",6668,"E04",190.7478,"plx",0.25,2,12.7030383889864,4.34548638436833
"478",796,20151031,"SKMEL5 Subclone04","E",8425,"E04",208.5317,"plx",0.25,2,13.0404609709566,4.6829089663385
"479",856,20151031,"SKMEL5 Subclone04","E",10943,"E04",232.6903,"plx",0.25,2,13.4177206836581,5.06016867903997
"480",916,20151031,"SKMEL5 Subclone04","E",13258,"E04",256.2172,"plx",0.25,2,13.694575537526,5.3370235329079
"481",17,20151031,"SKMEL5 Subclone08","F",368,"F04",0,"plx",0.25,1,8.52356195605701,0
"482",77,20151031,"SKMEL5 Subclone08","F",427,"F04",16.9122,"plx",0.25,1,8.73809225962049,0.214530303563478
"483",137,20151031,"SKMEL5 Subclone08","F",468,"F04",25.3178,"plx",0.25,1,8.8703647195834,0.346802763526393
"484",197,20151031,"SKMEL5 Subclone08","F",543,"F04",39.2389,"plx",0.25,1,9.08480838780436,0.56124643174735
"485",257,20151031,"SKMEL5 Subclone08","F",1017,"F04",86.4383,"plx",0.25,1,9.9901039638575,1.46654200780049
"486",317,20151031,"SKMEL5 Subclone08","F",883,"F04",94.5472,"plx",0.25,1,9.78626962764847,1.26270767159145
"487",377,20151031,"SKMEL5 Subclone08","F",1144,"F04",111.5292,"plx",0.25,1,10.1598713367784,1.63630938072138
"488",437,20151031,"SKMEL5 Subclone08","F",1310,"F04",119.1372,"plx",0.25,1,10.3553510964248,1.8317891403678
"489",497,20151031,"SKMEL5 Subclone08","F",1724,"F04",135.4592,"plx",0.25,1,10.7515440590891,2.22798210303209
"490",557,20151031,"SKMEL5 Subclone08","F",1844,"F04",142.0622,"plx",0.25,1,10.8486229404293,2.32506098437233
"491",617,20151031,"SKMEL5 Subclone08","F",2467,"F04",160.9006,"plx",0.25,1,11.2685420003001,2.74498004424311
"492",677,20151031,"SKMEL5 Subclone08","F",3371,"F04",184.6306,"plx",0.25,1,11.7189609119842,3.1953989559272
"493",737,20151031,"SKMEL5 Subclone08","F",3371,"F04",190.7478,"plx",0.25,1,11.7189609119842,3.1953989559272
"494",797,20151031,"SKMEL5 Subclone08","F",4580,"F04",208.5317,"plx",0.25,1,12.1611318829843,3.63756992692729
"495",857,20151031,"SKMEL5 Subclone08","F",6051,"F04",232.6903,"plx",0.25,1,12.5629578693341,4.03939591327711
"496",917,20151031,"SKMEL5 Subclone08","F",8250,"F04",256.2172,"plx",0.25,1,13.0101784040205,4.48661644796353
"497",18,20151031,"SKMEL5 Subclone08","G",330,"G04",0,"plx",0.25,2,8.36632221424582,0
"498",78,20151031,"SKMEL5 Subclone08","G",407,"G04",16.9122,"plx",0.25,2,8.66888498426625,0.302562770020431
"499",138,20151031,"SKMEL5 Subclone08","G",420,"G04",25.3178,"plx",0.25,2,8.71424551766612,0.347923303420307
"500",198,20151031,"SKMEL5 Subclone08","G",489,"G04",39.2389,"plx",0.25,2,8.93369065495223,0.567368440706417
"501",258,20151031,"SKMEL5 Subclone08","G",780,"G04",86.4383,"plx",0.25,2,9.60733031374961,1.24100809950379
"502",318,20151031,"SKMEL5 Subclone08","G",701,"G04",94.5472,"plx",0.25,2,9.45327063401062,1.08694841976481
"503",378,20151031,"SKMEL5 Subclone08","G",877,"G04",111.5292,"plx",0.25,2,9.77643303244473,1.41011081819892
"504",438,20151031,"SKMEL5 Subclone08","G",967,"G04",119.1372,"plx",0.25,2,9.91737207947684,1.55104986523103
"505",498,20151031,"SKMEL5 Subclone08","G",1163,"G04",135.4592,"plx",0.25,2,10.1836353814732,1.8173131672274
"506",558,20151031,"SKMEL5 Subclone08","G",1292,"G04",142.0622,"plx",0.25,2,10.3353903546939,1.96906814044811
"507",618,20151031,"SKMEL5 Subclone08","G",1605,"G04",160.9006,"plx",0.25,2,10.6483575820097,2.28203536776385
"508",678,20151031,"SKMEL5 Subclone08","G",2116,"G04",184.6306,"plx",0.25,2,11.047123912114,2.68080169786821
"509",738,20151031,"SKMEL5 Subclone08","G",2116,"G04",190.7478,"plx",0.25,2,11.047123912114,2.68080169786821
"510",798,20151031,"SKMEL5 Subclone08","G",2665,"G04",208.5317,"plx",0.25,2,11.3799198176465,3.01359760340072
"511",858,20151031,"SKMEL5 Subclone08","G",3547,"G04",232.6903,"plx",0.25,2,11.7923836149352,3.42606140068937
"512",918,20151031,"SKMEL5 Subclone08","G",4732,"G04",256.2172,"plx",0.25,2,12.2082343583398,3.84191214409397
"513",21,20151031,"SKMEL5 Subclone04","D",566,"D05",0,"plx",0.5,1,9.14465824283188,0
"514",81,20151031,"SKMEL5 Subclone04","D",811,"D05",16.9122,"plx",0.5,1,9.66355810421727,0.518899861385391
"515",141,20151031,"SKMEL5 Subclone04","D",953,"D05",25.3178,"plx",0.5,1,9.89633240390994,0.751674161078059
"516",201,20151031,"SKMEL5 Subclone04","D",1148,"D05",39.2389,"plx",0.5,1,10.1649069266757,1.02024868384381
"517",261,20151031,"SKMEL5 Subclone04","D",2406,"D05",86.4383,"plx",0.5,1,11.2324209271761,2.08776268434419
"518",321,20151031,"SKMEL5 Subclone04","D",2429,"D05",94.5472,"plx",0.5,1,11.2461467746359,2.10148853180398
"519",381,20151031,"SKMEL5 Subclone04","D",3075,"D05",111.5292,"plx",0.5,1,11.586370695114,2.44171245228208
"520",441,20151031,"SKMEL5 Subclone04","D",3431,"D05",119.1372,"plx",0.5,1,11.7444134105577,2.59975516772577
"521",501,20151031,"SKMEL5 Subclone04","D",4097,"D05",135.4592,"plx",0.5,1,12.0003521774803,2.85569393464842
"522",561,20151031,"SKMEL5 Subclone04","D",4367,"D05",142.0622,"plx",0.5,1,12.0924268157803,2.94776857294837
"523",621,20151031,"SKMEL5 Subclone04","D",5318,"D05",160.9006,"plx",0.5,1,12.3766680618577,3.23200981902579
"524",681,20151031,"SKMEL5 Subclone04","D",6791,"D05",184.6306,"plx",0.5,1,12.729408316984,3.58475007415214
"525",741,20151031,"SKMEL5 Subclone04","D",6791,"D05",190.7478,"plx",0.5,1,12.729408316984,3.58475007415214
"526",801,20151031,"SKMEL5 Subclone04","D",8076,"D05",208.5317,"plx",0.5,1,12.9794251953315,3.83476695249959
"527",861,20151031,"SKMEL5 Subclone04","D",9948,"D05",232.6903,"plx",0.5,1,13.2801907922169,4.13553254938502
"528",921,20151031,"SKMEL5 Subclone04","D",11912,"D05",256.2172,"plx",0.5,1,13.5401280385821,4.39546979575022
"529",22,20151031,"SKMEL5 Subclone04","E",444,"E05",0,"plx",0.5,2,8.79441586635011,0
"530",82,20151031,"SKMEL5 Subclone04","E",625,"E05",16.9122,"plx",0.5,2,9.28771237954945,0.493296513199343
"531",142,20151031,"SKMEL5 Subclone04","E",713,"E05",25.3178,"plx",0.5,2,9.47775826644389,0.683342400093784
"532",202,20151031,"SKMEL5 Subclone04","E",851,"E05",39.2389,"plx",0.5,2,9.73301532168596,0.938599455335858
"533",262,20151031,"SKMEL5 Subclone04","E",1791,"E05",86.4383,"plx",0.5,2,10.806549621986,2.01213375563586
"534",322,20151031,"SKMEL5 Subclone04","E",1904,"E05",94.5472,"plx",0.5,2,10.8948177633079,2.10040189695784
"535",382,20151031,"SKMEL5 Subclone04","E",2174,"E05",111.5292,"plx",0.5,2,11.0861362250273,2.2917203586772
"536",442,20151031,"SKMEL5 Subclone04","E",2616,"E05",119.1372,"plx",0.5,2,11.3531468254981,2.55873095914798
"537",502,20151031,"SKMEL5 Subclone04","E",3084,"E05",135.4592,"plx",0.5,2,11.590587049915,2.79617118356493
"538",562,20151031,"SKMEL5 Subclone04","E",3335,"E05",142.0622,"plx",0.5,2,11.7034710460719,2.90905517972184
"539",622,20151031,"SKMEL5 Subclone04","E",4020,"E05",160.9006,"plx",0.5,2,11.9729797860663,3.17856391971619
"540",682,20151031,"SKMEL5 Subclone04","E",4958,"E05",184.6306,"plx",0.5,2,12.2755425560867,3.48112668973662
"541",742,20151031,"SKMEL5 Subclone04","E",4958,"E05",190.7478,"plx",0.5,2,12.2755425560867,3.48112668973662
"542",802,20151031,"SKMEL5 Subclone04","E",5936,"E05",208.5317,"plx",0.5,2,12.5352753766208,3.7408595102707
"543",862,20151031,"SKMEL5 Subclone04","E",7343,"E05",232.6903,"plx",0.5,2,12.8421538846349,4.04773801828477
"544",922,20151031,"SKMEL5 Subclone04","E",9004,"E05",256.2172,"plx",0.5,2,13.1363503414542,4.34193447510405
"545",23,20151031,"SKMEL5 Subclone08","F",348,"F05",0,"plx",0.5,1,8.44294349584873,0
"546",83,20151031,"SKMEL5 Subclone08","F",399,"F05",16.9122,"plx",0.5,1,8.64024493622235,0.197301440373616
"547",143,20151031,"SKMEL5 Subclone08","F",439,"F05",25.3178,"plx",0.5,1,8.77807712953536,0.335133633686629
"548",203,20151031,"SKMEL5 Subclone08","F",491,"F05",39.2389,"plx",0.5,1,8.93957921431469,0.496635718465964
"549",263,20151031,"SKMEL5 Subclone08","F",874,"F05",86.4383,"plx",0.5,1,9.7714894695006,1.32854597365187
"550",323,20151031,"SKMEL5 Subclone08","F",874,"F05",94.5472,"plx",0.5,1,9.7714894695006,1.32854597365187
"551",383,20151031,"SKMEL5 Subclone08","F",1019,"F05",111.5292,"plx",0.5,1,9.99293833616581,1.54999484031709
"552",443,20151031,"SKMEL5 Subclone08","F",1089,"F05",119.1372,"plx",0.5,1,10.0887882387169,1.64584474286818
"553",503,20151031,"SKMEL5 Subclone08","F",1351,"F05",135.4592,"plx",0.5,1,10.3998119593257,1.95686846347696
"554",563,20151031,"SKMEL5 Subclone08","F",1414,"F05",142.0622,"plx",0.5,1,10.4655664048094,2.02262290896067
"555",623,20151031,"SKMEL5 Subclone08","F",1765,"F05",160.9006,"plx",0.5,1,10.7854524681585,2.34250897230981
"556",683,20151031,"SKMEL5 Subclone08","F",2301,"F05",184.6306,"plx",0.5,1,11.1680452682241,2.72510177237536
"557",743,20151031,"SKMEL5 Subclone08","F",2301,"F05",190.7478,"plx",0.5,1,11.1680452682241,2.72510177237536
"558",803,20151031,"SKMEL5 Subclone08","F",2825,"F05",208.5317,"plx",0.5,1,11.4640351521899,3.02109165634118
"559",863,20151031,"SKMEL5 Subclone08","F",3373,"F05",232.6903,"plx",0.5,1,11.7198166030181,3.2768731071694
"560",923,20151031,"SKMEL5 Subclone08","F",4101,"F05",256.2172,"plx",0.5,1,12.0017600283272,3.55881653247849
"561",24,20151031,"SKMEL5 Subclone08","G",281,"G05",0,"plx",0.5,2,8.13442632022093,0
"562",84,20151031,"SKMEL5 Subclone08","G",324,"G05",16.9122,"plx",0.5,2,8.33985000288462,0.205423682663698
"563",144,20151031,"SKMEL5 Subclone08","G",322,"G05",25.3178,"plx",0.5,2,8.33091687811462,0.196490557893691
"564",204,20151031,"SKMEL5 Subclone08","G",399,"G05",39.2389,"plx",0.5,2,8.64024493622235,0.505818616001418
"565",264,20151031,"SKMEL5 Subclone08","G",614,"G05",86.4383,"plx",0.5,2,9.26209484537018,1.12766852514925
"566",324,20151031,"SKMEL5 Subclone08","G",525,"G05",94.5472,"plx",0.5,2,9.03617361255349,0.901747292332558
"567",384,20151031,"SKMEL5 Subclone08","G",581,"G05",111.5292,"plx",0.5,2,9.18239435340453,1.0479680331836
"568",444,20151031,"SKMEL5 Subclone08","G",630,"G05",119.1372,"plx",0.5,2,9.29920801838728,1.16478169816635
"569",504,20151031,"SKMEL5 Subclone08","G",735,"G05",135.4592,"plx",0.5,2,9.52160043972373,1.3871741195028
"570",564,20151031,"SKMEL5 Subclone08","G",763,"G05",142.0622,"plx",0.5,2,9.57553924683453,1.4411129266136
"571",624,20151031,"SKMEL5 Subclone08","G",894,"G05",160.9006,"plx",0.5,2,9.80413102118332,1.66970470096239
"572",684,20151031,"SKMEL5 Subclone08","G",1157,"G05",184.6306,"plx",0.5,2,10.1761731491075,2.04174682888656
"573",744,20151031,"SKMEL5 Subclone08","G",1157,"G05",190.7478,"plx",0.5,2,10.1761731491075,2.04174682888656
"574",804,20151031,"SKMEL5 Subclone08","G",1302,"G05",208.5317,"plx",0.5,2,10.3465137331656,2.21208741294471
"575",864,20151031,"SKMEL5 Subclone08","G",1804,"G05",232.6903,"plx",0.5,2,10.8169836232554,2.68255730303445
"576",924,20151031,"SKMEL5 Subclone08","G",2544,"G05",256.2172,"plx",0.5,2,11.3128829552844,3.17845663506343
"577",27,20151031,"SKMEL5 Subclone04","D",533,"D06",0,"plx",1,1,9.05799172275918,0
"578",87,20151031,"SKMEL5 Subclone04","D",757,"D06",16.9122,"plx",1,1,9.56414948998573,0.506157767226556
"579",147,20151031,"SKMEL5 Subclone04","D",832,"D06",25.3178,"plx",1,1,9.70043971814109,0.642447995381916
"580",207,20151031,"SKMEL5 Subclone04","D",956,"D06",39.2389,"plx",1,1,9.90086680798075,0.842875085221571
"581",267,20151031,"SKMEL5 Subclone04","D",1773,"D06",86.4383,"plx",1,1,10.7919768208987,1.73398509813951
"582",327,20151031,"SKMEL5 Subclone04","D",1803,"D06",94.5472,"plx",1,1,10.8161836814323,1.75819195867317
"583",387,20151031,"SKMEL5 Subclone04","D",2179,"D06",111.5292,"plx",1,1,11.0894504811159,2.03145875835673
"584",447,20151031,"SKMEL5 Subclone04","D",2378,"D06",119.1372,"plx",1,1,11.2155329997457,2.15754127698648
"585",507,20151031,"SKMEL5 Subclone04","D",2863,"D06",135.4592,"plx",1,1,11.4833119549994,2.42532023224018
"586",567,20151031,"SKMEL5 Subclone04","D",3039,"D06",142.0622,"plx",1,1,11.5693809595223,2.51138923676312
"587",627,20151031,"SKMEL5 Subclone04","D",3598,"D06",160.9006,"plx",1,1,11.8129794712515,2.75498774849231
"588",687,20151031,"SKMEL5 Subclone04","D",4397,"D06",184.6306,"plx",1,1,12.1023038172126,3.04431209445347
"589",747,20151031,"SKMEL5 Subclone04","D",4397,"D06",190.7478,"plx",1,1,12.1023038172126,3.04431209445347
"590",807,20151031,"SKMEL5 Subclone04","D",4880,"D06",208.5317,"plx",1,1,12.2526654324502,3.19467370969107
"591",867,20151031,"SKMEL5 Subclone04","D",5823,"D06",232.6903,"plx",1,1,12.5075469034348,3.44955518067564
"592",927,20151031,"SKMEL5 Subclone04","D",7357,"D06",256.2172,"plx",1,1,12.8449018760198,3.78691015326061
"593",28,20151031,"SKMEL5 Subclone04","E",346,"E06",0,"plx",1,2,8.43462822763673,0
"594",88,20151031,"SKMEL5 Subclone04","E",498,"E06",16.9122,"plx",1,2,8.96000193206808,0.525373704431356
"595",148,20151031,"SKMEL5 Subclone04","E",528,"E06",25.3178,"plx",1,2,9.04439411935845,0.609765891721729
"596",208,20151031,"SKMEL5 Subclone04","E",588,"E06",39.2389,"plx",1,2,9.19967234483636,0.765044117199638
"597",268,20151031,"SKMEL5 Subclone04","E",1128,"E06",86.4383,"plx",1,2,10.1395513523988,1.70492312476207
"598",328,20151031,"SKMEL5 Subclone04","E",1145,"E06",94.5472,"plx",1,2,10.1611318829843,1.72650365534758
"599",388,20151031,"SKMEL5 Subclone04","E",1338,"E06",111.5292,"plx",1,2,10.3858624006415,1.95123417300474
"600",448,20151031,"SKMEL5 Subclone04","E",1428,"E06",119.1372,"plx",1,2,10.4797802640291,2.04515203639237
"601",508,20151031,"SKMEL5 Subclone04","E",1656,"E06",135.4592,"plx",1,2,10.6934869574993,2.2588587298626
"602",568,20151031,"SKMEL5 Subclone04","E",1796,"E06",142.0622,"plx",1,2,10.8105716347411,2.37594340710442
"603",628,20151031,"SKMEL5 Subclone04","E",2116,"E06",160.9006,"plx",1,2,11.047123912114,2.6124956844773
"604",688,20151031,"SKMEL5 Subclone04","E",2555,"E06",184.6306,"plx",1,2,11.319107575825,2.88447934818826
"605",748,20151031,"SKMEL5 Subclone04","E",2555,"E06",190.7478,"plx",1,2,11.319107575825,2.88447934818826
"606",808,20151031,"SKMEL5 Subclone04","E",2848,"E06",208.5317,"plx",1,2,11.4757334309664,3.04110520332967
"607",868,20151031,"SKMEL5 Subclone04","E",3372,"E06",232.6903,"plx",1,2,11.7193888209421,3.28476059330536
"608",928,20151031,"SKMEL5 Subclone04","E",4317,"E06",256.2172,"plx",1,2,12.0758133774615,3.64118514982473
"609",29,20151031,"SKMEL5 Subclone08","F",347,"F06",0,"plx",1,1,8.43879185257826,0
"610",89,20151031,"SKMEL5 Subclone08","F",413,"F06",16.9122,"plx",1,1,8.68999797141945,0.251206118841186
"611",149,20151031,"SKMEL5 Subclone08","F",439,"F06",25.3178,"plx",1,1,8.77807712953536,0.339285276957098
"612",209,20151031,"SKMEL5 Subclone08","F",514,"F06",39.2389,"plx",1,1,9.00562454919388,0.566832696615618
"613",269,20151031,"SKMEL5 Subclone08","F",784,"F06",86.4383,"plx",1,1,9.61470984411521,1.17591799153695
"614",329,20151031,"SKMEL5 Subclone08","F",688,"F06",94.5472,"plx",1,1,9.4262647547021,0.987472902123837
"615",389,20151031,"SKMEL5 Subclone08","F",804,"F06",111.5292,"plx",1,1,9.65105169117893,1.21225983860067
"616",449,20151031,"SKMEL5 Subclone08","F",857,"F06",119.1372,"plx",1,1,9.7431513941125,1.30435954153424
"617",509,20151031,"SKMEL5 Subclone08","F",973,"F06",135.4592,"plx",1,1,9.92629599478111,1.48750414220285
"618",569,20151031,"SKMEL5 Subclone08","F",986,"F06",142.0622,"plx",1,1,9.94544383637791,1.50665198379965
