"","Slice","Count","l2","Time","day","cID","nl2","Cell","conc","drug"
"1616","WellR03-C08H2B_day7",146,7.18982455888002,159.3733,8,25,0.545968369105293,"SC07",8,"plx"
"1617","WellR03-C08H2B_day8",152,7.24792751344359,187.5764,9,25,0.604071323668861,"SC07",8,"plx"
"1618","WellR03-C08H2B_day0",130,7.02236781302845,0,1,26,0,"SC07",8,"plx"
"1619","WellR03-C08H2B_day1",102,6.6724253419715,39.0881,2,26,-0.349942471056959,"SC07",8,"plx"
"1620","WellR03-C08H2B_day2",69,6.10852445677817,66.1906,3,26,-0.913843356250285,"SC07",8,"plx"
"1621","WellR03-C08H2B_day3",75,6.22881869049588,88.6261,4,26,-0.793549122532574,"SC07",8,"plx"
"1622","WellR03-C08H2B_day4",68,6.08746284125034,95.4489,5,26,-0.934904971778115,"SC07",8,"plx"
"1623","WellR03-C08H2B_day5",55,5.78135971352466,112.1483,6,26,-1.24100809950379,"SC07",8,"plx"
"1624","WellR03-C08H2B_day6",30,4.90689059560852,137.5097,7,26,-2.11547721741994,"SC07",8,"plx"
"1625","WellR03-C08H2B_day7",26,4.70043971814109,159.3733,8,26,-2.32192809488736,"SC07",8,"plx"
"1626","WellR03-C08H2B_day8",23,4.52356195605701,187.5764,9,26,-2.49880585697144,"SC07",8,"plx"
"1627","WellR03-C08H2B_day0",101,6.65821148275179,0,1,27,0,"SC07",8,"plx"
"1628","WellR03-C08H2B_day1",89,6.4757334309664,39.0881,2,27,-0.182478051785397,"SC07",8,"plx"
"1629","WellR03-C08H2B_day2",69,6.10852445677817,66.1906,3,27,-0.549687025973626,"SC07",8,"plx"
"1630","WellR03-C08H2B_day3",65,6.02236781302845,88.6261,4,27,-0.63584366972334,"SC07",8,"plx"
"1631","WellR03-C08H2B_day4",40,5.32192809488736,95.4489,5,27,-1.33628338786443,"SC07",8,"plx"
"1632","WellR03-C08H2B_day5",54,5.75488750216347,112.1483,6,27,-0.903323980588326,"SC07",8,"plx"
"1633","WellR03-C08H2B_day6",55,5.78135971352466,137.5097,7,27,-0.876851769227135,"SC07",8,"plx"
"1634","WellR03-C08H2B_day7",45,5.49185309632967,159.3733,8,27,-1.16635838642212,"SC07",8,"plx"
"1635","WellR03-C08H2B_day8",39,5.28540221886225,187.5764,9,27,-1.37280926388955,"SC07",8,"plx"
"1636","WellR03-C08H2B_day0",110,6.78135971352466,0,1,28,0,"SC07",8,"plx"
"1637","WellR03-C08H2B_day1",74,6.20945336562895,39.0881,2,28,-0.57190634789571,"SC07",8,"plx"
"1638","WellR03-C08H2B_day2",70,6.12928301694497,66.1906,3,28,-0.652076696579694,"SC07",8,"plx"
"1639","WellR03-C08H2B_day3",58,5.85798099512757,88.6261,4,28,-0.923378718397088,"SC07",8,"plx"
"1640","WellR03-C08H2B_day4",50,5.64385618977472,95.4489,5,28,-1.13750352374994,"SC07",8,"plx"
"1641","WellR03-C08H2B_day5",46,5.52356195605701,112.1483,6,28,-1.25779775746765,"SC07",8,"plx"
"1642","WellR03-C08H2B_day6",28,4.8073549220576,137.5097,7,28,-1.97400479146706,"SC07",8,"plx"
"1643","WellR03-C08H2B_day7",22,4.4594316186373,159.3733,8,28,-2.32192809488736,"SC07",8,"plx"
"1644","WellR03-C08H2B_day8",14,3.8073549220576,187.5764,9,28,-2.97400479146706,"SC07",8,"plx"
"1645","WellR03-C08H2B_day0",372,8.53915881110803,0,1,29,0,"SC07",8,"plx"
"1646","WellR03-C08H2B_day1",318,8.31288295528435,39.0881,2,29,-0.226275855823676,"SC07",8,"plx"
"1647","WellR03-C08H2B_day2",363,8.50382573799575,66.1906,3,29,-0.0353330731122803,"SC07",8,"plx"
"1648","WellR03-C08H2B_day3",337,8.39660478118186,88.6261,4,29,-0.142554029926172,"SC07",8,"plx"
"1649","WellR03-C08H2B_day4",204,7.6724253419715,95.4489,5,29,-0.866733469136536,"SC07",8,"plx"
"1650","WellR03-C08H2B_day5",199,7.63662462054365,112.1483,6,29,-0.902534190564382,"SC07",8,"plx"
"1651","WellR03-C08H2B_day6",173,7.43462822763672,137.5097,7,29,-1.10453058347131,"SC07",8,"plx"
"1652","WellR03-C08H2B_day7",144,7.16992500144231,159.3733,8,29,-1.36923380966572,"SC07",8,"plx"
"1653","WellR03-C08H2B_day8",120,6.90689059560852,187.5764,9,29,-1.63226821549951,"SC07",8,"plx"
"1654","WellR03-C08H2B_day0",577,9.17242750864548,0,1,30,0,"SC07",8,"plx"
"1655","WellR03-C08H2B_day1",498,8.96000193206808,39.0881,2,30,-0.212425576577401,"SC07",8,"plx"
"1656","WellR03-C08H2B_day2",525,9.03617361255349,66.1906,3,30,-0.136253896091997,"SC07",8,"plx"
"1657","WellR03-C08H2B_day3",505,8.98013957763916,88.6261,4,30,-0.192287931006325,"SC07",8,"plx"
"1658","WellR03-C08H2B_day4",317,8.30833903013941,95.4489,5,30,-0.864088478506075,"SC07",8,"plx"
"1659","WellR03-C08H2B_day5",241,7.91288933622996,112.1483,6,30,-1.25953817241552,"SC07",8,"plx"
"1660","WellR03-C08H2B_day6",203,7.66533591718518,137.5097,7,30,-1.50709159146031,"SC07",8,"plx"
"1661","WellR03-C08H2B_day7",163,7.34872815423108,159.3733,8,30,-1.8236993544144,"SC07",8,"plx"
"1662","WellR03-C08H2B_day8",128,7,187.5764,9,30,-2.17242750864548,"SC07",8,"plx"
"1663","WellR03-C08H2B_day0",66,6.04439411935845,0,1,31,0,"SC07",8,"plx"
"1664","WellR03-C08H2B_day1",80,6.32192809488736,39.0881,2,31,0.277533975528909,"SC07",8,"plx"
"1665","WellR03-C08H2B_day2",79,6.3037807481771,66.1906,3,31,0.25938662881865,"SC07",8,"plx"
"1666","WellR03-C08H2B_day3",68,6.08746284125034,88.6261,4,31,0.0430687218918857,"SC07",8,"plx"
"1667","WellR03-C08H2B_day4",62,5.95419631038687,95.4489,5,31,-0.0901978089715785,"SC07",8,"plx"
"1668","WellR03-C08H2B_day5",53,5.7279204545632,112.1483,6,31,-0.316473664795255,"SC07",8,"plx"
"1669","WellR03-C08H2B_day6",27,4.75488750216347,137.5097,7,31,-1.28950661719499,"SC07",8,"plx"
"1670","WellR03-C08H2B_day7",23,4.52356195605701,159.3733,8,31,-1.52083216330144,"SC07",8,"plx"
"1671","WellR03-C08H2B_day8",9,3.16992500144231,187.5764,9,31,-2.87446911791614,"SC07",8,"plx"
"1672","WellR03-C09H2B_day0",73,6.18982455888002,0,1,32,0,"SC07",8,"plx"
"1673","WellR03-C09H2B_day1",74,6.20945336562895,39.0881,2,32,0.0196288067489325,"SC07",8,"plx"
"1674","WellR03-C09H2B_day2",77,6.2667865406949,66.1906,3,32,0.0769619818148835,"SC07",8,"plx"
"1675","WellR03-C09H2B_day3",77,6.2667865406949,88.6261,4,32,0.0769619818148835,"SC07",8,"plx"
"1676","WellR03-C09H2B_day4",91,6.5077946401987,95.4489,5,32,0.317970081318679,"SC07",8,"plx"
"1677","WellR03-C09H2B_day5",67,6.06608919045777,112.1483,6,32,-0.123735368422246,"SC07",8,"plx"
"1678","WellR03-C09H2B_day6",70,6.12928301694497,137.5097,7,32,-0.0605415419350512,"SC07",8,"plx"
"1679","WellR03-C09H2B_day7",48,5.58496250072116,159.3733,8,32,-0.604862058158862,"SC07",8,"plx"
"1680","WellR03-C09H2B_day8",54,5.75488750216347,187.5764,9,32,-0.434937056716549,"SC07",8,"plx"
"1681","WellR03-C09H2B_day0",139,7.11894107272351,0,1,33,0,"SC07",8,"plx"
"1682","WellR03-C09H2B_day1",177,7.467605550083,39.0881,2,33,0.34866447735949,"SC07",8,"plx"
"1683","WellR03-C09H2B_day2",196,7.61470984411521,66.1906,3,33,0.495768771391701,"SC07",8,"plx"
"1684","WellR03-C09H2B_day3",156,7.28540221886225,88.6261,4,33,0.166461146138741,"SC07",8,"plx"
"1685","WellR03-C09H2B_day4",194,7.59991284218713,95.4489,5,33,0.48097176946362,"SC07",8,"plx"
"1686","WellR03-C09H2B_day5",196,7.61470984411521,112.1483,6,33,0.495768771391701,"SC07",8,"plx"
"1687","WellR03-C09H2B_day6",151,7.23840473932508,137.5097,7,33,0.119463666601571,"SC07",8,"plx"
"1688","WellR03-C09H2B_day7",124,6.95419631038687,159.3733,8,33,-0.164744762336633,"SC07",8,"plx"
"1689","WellR03-C09H2B_day8",84,6.39231742277876,187.5764,9,33,-0.726623649944747,"SC07",8,"plx"
"1690","WellR03-C09H2B_day0",117,6.8703647195834,0,1,34,0,"SC07",8,"plx"
"1691","WellR03-C09H2B_day1",108,6.75488750216347,39.0881,2,34,-0.115477217419937,"SC07",8,"plx"
"1692","WellR03-C09H2B_day2",97,6.59991284218713,66.1906,3,34,-0.270451877396277,"SC07",8,"plx"
"1693","WellR03-C09H2B_day3",70,6.12928301694497,88.6261,4,34,-0.741081702638438,"SC07",8,"plx"
"1694","WellR03-C09H2B_day4",32,5,95.4489,5,34,-1.8703647195834,"SC07",8,"plx"
"1695","WellR03-C09H2B_day5",22,4.4594316186373,112.1483,6,34,-2.41093310094611,"SC07",8,"plx"
"1696","WellR03-C09H2B_day6",15,3.90689059560852,137.5097,7,34,-2.96347412397489,"SC07",8,"plx"
"1697","WellR03-C09H2B_day7",7,2.8073549220576,159.3733,8,34,-4.0630097975258,"SC07",8,"plx"
"1698","WellR03-C09H2B_day8",5,2.32192809488736,187.5764,9,34,-4.54843662469604,"SC07",8,"plx"
"1699","WellR03-C09H2B_day0",140,7.12928301694497,0,1,35,0,"SC07",8,"plx"
"1700","WellR03-C09H2B_day1",221,7.78790255939143,39.0881,2,35,0.658619542446465,"SC07",8,"plx"
"1701","WellR03-C09H2B_day2",274,8.09803208296053,66.1906,3,35,0.968749066015561,"SC07",8,"plx"
"1702","WellR03-C09H2B_day3",308,8.2667865406949,88.6261,4,35,1.13750352374994,"SC07",8,"plx"
"1703","WellR03-C09H2B_day4",207,7.69348695749933,95.4489,5,35,0.564203940554359,"SC07",8,"plx"
"1704","WellR03-C09H2B_day5",224,7.8073549220576,112.1483,6,35,0.678071905112637,"SC07",8,"plx"
"1705","WellR03-C09H2B_day6",232,7.85798099512757,137.5097,7,35,0.728697978182606,"SC07",8,"plx"
"1706","WellR03-C09H2B_day7",254,7.98868468677217,159.3733,8,35,0.859401669827199,"SC07",8,"plx"
"1707","WellR03-C09H2B_day8",229,7.83920378809694,187.5764,9,35,0.709920771151977,"SC07",8,"plx"
"1708","WellR03-C09H2B_day0",195,7.60733031374961,0,1,36,0,"SC07",8,"plx"
"1709","WellR03-C09H2B_day1",256,8,39.0881,2,36,0.39266968625039,"SC07",8,"plx"
"1710","WellR03-C09H2B_day2",290,8.17990909001493,66.1906,3,36,0.572578776265324,"SC07",8,"plx"
"1711","WellR03-C09H2B_day3",266,8.05528243550119,88.6261,4,36,0.447952121751579,"SC07",8,"plx"
"1712","WellR03-C09H2B_day4",274,8.09803208296053,95.4489,5,36,0.490701769210917,"SC07",8,"plx"
"1713","WellR03-C09H2B_day5",263,8.0389189892923,112.1483,6,36,0.431588675542692,"SC07",8,"plx"
"1714","WellR03-C09H2B_day6",266,8.05528243550119,137.5097,7,36,0.447952121751579,"SC07",8,"plx"
"1715","WellR03-C09H2B_day7",269,8.07146236255662,159.3733,8,36,0.464132048807013,"SC07",8,"plx"
"1716","WellR03-C09H2B_day8",193,7.59245703726808,187.5764,9,36,-0.0148732764815298,"SC07",8,"plx"
"1717","WellR03-C09H2B_day0",173,7.43462822763672,0,1,37,0,"SC07",8,"plx"
"1718","WellR03-C09H2B_day1",201,7.65105169117893,39.0881,2,37,0.216423463542204,"SC07",8,"plx"
"1719","WellR03-C09H2B_day2",249,7.96000193206808,66.1906,3,37,0.525373704431356,"SC07",8,"plx"
"1720","WellR03-C09H2B_day3",229,7.83920378809694,88.6261,4,37,0.404575560460219,"SC07",8,"plx"
"1721","WellR03-C09H2B_day4",173,7.43462822763672,95.4489,5,37,0,"SC07",8,"plx"
"1722","WellR03-C09H2B_day5",141,7.13955135239879,112.1483,6,37,-0.295076875237931,"SC07",8,"plx"
"1723","WellR03-C09H2B_day6",131,7.03342300153745,137.5097,7,37,-0.401205226099274,"SC07",8,"plx"
"1724","WellR03-C09H2B_day7",113,6.82017896241519,159.3733,8,37,-0.614449265221537,"SC07",8,"plx"
"1725","WellR03-C09H2B_day8",75,6.22881869049588,187.5764,9,37,-1.20580953714084,"SC07",8,"plx"
"1726","WellR03-C09H2B_day0",151,7.23840473932508,0,1,38,0,"SC07",8,"plx"
"1727","WellR03-C09H2B_day1",184,7.52356195605701,39.0881,2,38,0.285157216731935,"SC07",8,"plx"
"1728","WellR03-C09H2B_day2",246,7.94251450533924,66.1906,3,38,0.704109766014161,"SC07",8,"plx"
"1729","WellR03-C09H2B_day3",243,7.92481250360578,88.6261,4,38,0.686407764280703,"SC07",8,"plx"
"1730","WellR03-C09H2B_day4",255,7.99435343685886,95.4489,5,38,0.755948697533779,"SC07",8,"plx"
"1731","WellR03-C09H2B_day5",241,7.91288933622996,112.1483,6,38,0.674484596904883,"SC07",8,"plx"
"1732","WellR03-C09H2B_day6",244,7.93073733756289,137.5097,7,38,0.692332598237808,"SC07",8,"plx"
"1733","WellR03-C09H2B_day7",223,7.8008998999203,159.3733,8,38,0.562495160595226,"SC07",8,"plx"
"1734","WellR03-C09H2B_day8",224,7.8073549220576,187.5764,9,38,0.568950182732525,"SC07",8,"plx"
"1735","WellR04-C02H2B_day0",98,6.61470984411521,0,1,39,0,"SC07",8,"plx"
"1736","WellR04-C02H2B_day1",61,5.93073733756289,39.0881,2,39,-0.683972506552322,"SC07",8,"plx"
"1737","WellR04-C02H2B_day2",54,5.75488750216347,66.1906,3,39,-0.85982234195174,"SC07",8,"plx"
"1738","WellR04-C02H2B_day3",41,5.35755200461808,88.6261,4,39,-1.25715783949712,"SC07",8,"plx"
"1739","WellR04-C02H2B_day4",13,3.70043971814109,95.4489,5,39,-2.91427012597412,"SC07",8,"plx"
"1740","WellR04-C02H2B_day5",14,3.8073549220576,112.1483,6,39,-2.8073549220576,"SC07",8,"plx"
"1741","WellR04-C02H2B_day6",12,3.58496250072116,137.5097,7,39,-3.02974734339405,"SC07",8,"plx"
"1742","WellR04-C02H2B_day7",9,3.16992500144231,159.3733,8,39,-3.4447848426729,"SC07",8,"plx"
"1743","WellR04-C02H2B_day8",10,3.32192809488736,187.5764,9,39,-3.29278174922785,"SC07",8,"plx"
"1744","WellR04-C02H2B_day0",189,7.56224242422107,0,1,40,0,"SC07",8,"plx"
"1745","WellR04-C02H2B_day1",182,7.5077946401987,39.0881,2,40,-0.0544477840223765,"SC07",8,"plx"
"1746","WellR04-C02H2B_day2",197,7.62205181945638,66.1906,3,40,0.0598093952353036,"SC07",8,"plx"
"1747","WellR04-C02H2B_day3",212,7.7279204545632,88.6261,4,40,0.165678030342126,"SC07",8,"plx"
"1748","WellR04-C02H2B_day4",199,7.63662462054365,95.4489,5,40,0.0743821963225759,"SC07",8,"plx"
"1749","WellR04-C02H2B_day5",152,7.24792751344359,112.1483,6,40,-0.314314910777488,"SC07",8,"plx"
"1750","WellR04-C02H2B_day6",149,7.21916852046216,137.5097,7,40,-0.343073903758912,"SC07",8,"plx"
"1751","WellR04-C02H2B_day7",124,6.95419631038687,159.3733,8,40,-0.608046113834198,"SC07",8,"plx"
"1752","WellR04-C02H2B_day8",102,6.6724253419715,187.5764,9,40,-0.889817082249578,"SC07",8,"plx"
"1753","WellR04-C02H2B_day0",73,6.18982455888002,0,1,41,0,"SC07",8,"plx"
"1754","WellR04-C02H2B_day1",76,6.24792751344359,39.0881,2,41,0.0581029545635676,"SC07",8,"plx"
"1755","WellR04-C02H2B_day2",113,6.82017896241519,66.1906,3,41,0.63035440353517,"SC07",8,"plx"
"1756","WellR04-C02H2B_day3",102,6.6724253419715,88.6261,4,41,0.482600783091478,"SC07",8,"plx"
"1757","WellR04-C02H2B_day4",69,6.10852445677817,95.4489,5,41,-0.0813001021018485,"SC07",8,"plx"
"1758","WellR04-C02H2B_day5",64,6,112.1483,6,41,-0.189824558880018,"SC07",8,"plx"
"1759","WellR04-C02H2B_day6",63,5.97727992349992,137.5097,7,41,-0.212544635380101,"SC07",8,"plx"
"1760","WellR04-C02H2B_day7",53,5.7279204545632,159.3733,8,41,-0.461904104316819,"SC07",8,"plx"
"1761","WellR04-C02H2B_day8",32,5,187.5764,9,41,-1.18982455888002,"SC07",8,"plx"
"1762","WellR04-C02H2B_day0",41,5.35755200461808,0,1,42,0,"SC07",8,"plx"
"1763","WellR04-C02H2B_day1",36,5.16992500144231,39.0881,2,42,-0.187627003175772,"SC07",8,"plx"
"1764","WellR04-C02H2B_day2",72,6.16992500144231,66.1906,3,42,0.812372996824228,"SC07",8,"plx"
"1765","WellR04-C02H2B_day3",74,6.20945336562895,88.6261,4,42,0.851901361010866,"SC07",8,"plx"
"1766","WellR04-C02H2B_day4",65,6.02236781302845,95.4489,5,42,0.664815808410371,"SC07",8,"plx"
"1767","WellR04-C02H2B_day5",74,6.20945336562895,112.1483,6,42,0.851901361010866,"SC07",8,"plx"
"1768","WellR04-C02H2B_day6",66,6.04439411935845,137.5097,7,42,0.68684211474037,"SC07",8,"plx"
"1769","WellR04-C02H2B_day7",54,5.75488750216347,159.3733,8,42,0.397335497545384,"SC07",8,"plx"
"1770","WellR04-C02H2B_day8",43,5.4262647547021,187.5764,9,42,0.0687127500840141,"SC07",8,"plx"
"1771","WellR04-C02H2B_day0",50,5.64385618977472,0,1,43,0,"SC07",8,"plx"
"1772","WellR04-C02H2B_day1",66,6.04439411935845,39.0881,2,43,0.400537929583729,"SC07",8,"plx"
"1773","WellR04-C02H2B_day2",73,6.18982455888002,66.1906,3,43,0.545968369105293,"SC07",8,"plx"
"1774","WellR04-C02H2B_day3",65,6.02236781302845,88.6261,4,43,0.37851162325373,"SC07",8,"plx"
"1775","WellR04-C02H2B_day4",49,5.61470984411521,95.4489,5,43,-0.029146345659516,"SC07",8,"plx"
"1776","WellR04-C02H2B_day5",54,5.75488750216347,112.1483,6,43,0.111031312388744,"SC07",8,"plx"
"1777","WellR04-C02H2B_day6",78,6.28540221886225,137.5097,7,43,0.641546029087524,"SC07",8,"plx"
"1778","WellR04-C02H2B_day7",78,6.28540221886225,159.3733,8,43,0.641546029087524,"SC07",8,"plx"
"1779","WellR04-C02H2B_day8",70,6.12928301694497,187.5764,9,43,0.485426827170242,"SC07",8,"plx"
"1780","WellR04-C02H2B_day0",24,4.58496250072116,0,1,44,0,"SC07",8,"plx"
"1781","WellR04-C02H2B_day1",30,4.90689059560852,39.0881,2,44,0.321928094887363,"SC07",8,"plx"
"1782","WellR04-C02H2B_day2",28,4.8073549220576,66.1906,3,44,0.222392421336448,"SC07",8,"plx"
"1783","WellR04-C02H2B_day3",29,4.85798099512757,88.6261,4,44,0.273018494406416,"SC07",8,"plx"
"1784","WellR04-C02H2B_day4",32,5,95.4489,5,44,0.415037499278844,"SC07",8,"plx"
"1785","WellR04-C02H2B_day5",35,5.12928301694497,112.1483,6,44,0.54432051622381,"SC07",8,"plx"
"1786","WellR04-C02H2B_day6",48,5.58496250072116,137.5097,7,44,1,"SC07",8,"plx"
"1787","WellR04-C02H2B_day7",66,6.04439411935845,159.3733,8,44,1.4594316186373,"SC07",8,"plx"
"1788","WellR04-C02H2B_day8",59,5.88264304936184,187.5764,9,44,1.29768054864069,"SC07",8,"plx"
"1789","WellR04-C02H2B_day0",20,4.32192809488736,0,1,45,0,"SC07",8,"plx"
"1790","WellR04-C02H2B_day1",23,4.52356195605701,39.0881,2,45,0.20163386116965,"SC07",8,"plx"
"1791","WellR04-C02H2B_day2",24,4.58496250072116,66.1906,3,45,0.263034405833793,"SC07",8,"plx"
"1792","WellR04-C02H2B_day3",15,3.90689059560852,88.6261,4,45,-0.415037499278844,"SC07",8,"plx"
"1793","WellR04-C02H2B_day4",13,3.70043971814109,95.4489,5,45,-0.62148837674627,"SC07",8,"plx"
"1794","WellR04-C02H2B_day5",12,3.58496250072116,112.1483,6,45,-0.736965594166207,"SC07",8,"plx"
"1795","WellR04-C02H2B_day6",12,3.58496250072116,137.5097,7,45,-0.736965594166207,"SC07",8,"plx"
"1796","WellR04-C02H2B_day7",13,3.70043971814109,159.3733,8,45,-0.62148837674627,"SC07",8,"plx"
"1797","WellR04-C02H2B_day8",13,3.70043971814109,187.5764,9,45,-0.62148837674627,"SC07",8,"plx"
"1798","WellR04-C03H2B_day0",129,7.01122725542325,0,1,46,0,"SC07",8,"plx"
"1799","WellR04-C03H2B_day1",161,7.33091687811462,39.0881,2,46,0.319689622691363,"SC07",8,"plx"
"1800","WellR04-C03H2B_day2",174,7.44294349584873,66.1906,3,46,0.431716240425474,"SC07",8,"plx"
"1801","WellR04-C03H2B_day3",185,7.53138146051631,88.6261,4,46,0.520154205093058,"SC07",8,"plx"
"1802","WellR04-C03H2B_day4",200,7.64385618977472,95.4489,5,46,0.63262893435147,"SC07",8,"plx"
"1803","WellR04-C03H2B_day5",183,7.51569983828404,112.1483,6,46,0.504472582860789,"SC07",8,"plx"
"1804","WellR04-C03H2B_day6",224,7.8073549220576,137.5097,7,46,0.79612766663435,"SC07",8,"plx"
"1805","WellR04-C03H2B_day7",192,7.58496250072116,159.3733,8,46,0.573735245297902,"SC07",8,"plx"
"1806","WellR04-C03H2B_day8",224,7.8073549220576,187.5764,9,46,0.79612766663435,"SC07",8,"plx"
"1807","WellR04-C03H2B_day0",42,5.39231742277876,0,1,47,0,"SC07",8,"plx"
"1808","WellR04-C03H2B_day1",46,5.52356195605701,39.0881,2,47,0.131244533278252,"SC07",8,"plx"
"1809","WellR04-C03H2B_day2",49,5.61470984411521,66.1906,3,47,0.222392421336448,"SC07",8,"plx"
"1810","WellR04-C03H2B_day3",48,5.58496250072116,88.6261,4,47,0.192645077942395,"SC07",8,"plx"
"1811","WellR04-C03H2B_day4",45,5.49185309632967,95.4489,5,47,0.0995356735509141,"SC07",8,"plx"
"1812","WellR04-C03H2B_day5",46,5.52356195605701,112.1483,6,47,0.131244533278252,"SC07",8,"plx"
"1813","WellR04-C03H2B_day6",51,5.6724253419715,137.5097,7,47,0.280107919192734,"SC07",8,"plx"
"1814","WellR04-C03H2B_day7",48,5.58496250072116,159.3733,8,47,0.192645077942395,"SC07",8,"plx"
"1815","WellR04-C03H2B_day8",56,5.8073549220576,187.5764,9,47,0.415037499278843,"SC07",8,"plx"
"1816","WellR04-C03H2B_day0",143,7.15987133677839,0,1,48,0,"SC07",8,"plx"
"1817","WellR04-C03H2B_day1",144,7.16992500144231,39.0881,2,48,0.0100536646639231,"SC07",8,"plx"
"1818","WellR04-C03H2B_day2",177,7.467605550083,66.1906,3,48,0.307734213304609,"SC07",8,"plx"
"1819","WellR04-C03H2B_day3",174,7.44294349584873,88.6261,4,48,0.283072159070339,"SC07",8,"plx"
"1820","WellR04-C03H2B_day4",97,6.59991284218713,95.4489,5,48,-0.559958494591261,"SC07",8,"plx"
"1821","WellR04-C03H2B_day5",70,6.12928301694497,112.1483,6,48,-1.03058831983342,"SC07",8,"plx"
"1822","WellR04-C03H2B_day6",73,6.18982455888002,137.5097,7,48,-0.970046777898371,"SC07",8,"plx"
"1823","WellR04-C03H2B_day7",54,5.75488750216347,159.3733,8,48,-1.40498383461492,"SC07",8,"plx"
"1824","WellR04-C03H2B_day8",36,5.16992500144231,187.5764,9,48,-1.98994633533608,"SC07",8,"plx"
"1825","WellR04-C03H2B_day0",103,6.68650052718322,0,1,49,0,"SC07",8,"plx"
"1826","WellR04-C03H2B_day1",87,6.44294349584873,39.0881,2,49,-0.243557031334491,"SC07",8,"plx"
"1827","WellR04-C03H2B_day2",69,6.10852445677817,66.1906,3,49,-0.577976070405049,"SC07",8,"plx"
"1828","WellR04-C03H2B_day3",74,6.20945336562895,88.6261,4,49,-0.477047161554268,"SC07",8,"plx"
"1829","WellR04-C03H2B_day4",52,5.70043971814109,95.4489,5,49,-0.986060809042127,"SC07",8,"plx"
"1830","WellR04-C03H2B_day5",56,5.8073549220576,112.1483,6,49,-0.879145605125615,"SC07",8,"plx"
"1831","WellR04-C03H2B_day6",39,5.28540221886225,137.5097,7,49,-1.40109830832097,"SC07",8,"plx"
"1832","WellR04-C03H2B_day7",45,5.49185309632967,159.3733,8,49,-1.19464743085354,"SC07",8,"plx"
"1833","WellR04-C03H2B_day8",25,4.64385618977472,187.5764,9,49,-2.04264433740849,"SC07",8,"plx"
"1834","WellR04-C03H2B_day0",157,7.29462074889163,0,1,50,0,"SC07",8,"plx"
"1835","WellR04-C03H2B_day1",163,7.34872815423108,39.0881,2,50,0.0541074053394501,"SC07",8,"plx"
"1836","WellR04-C03H2B_day2",223,7.8008998999203,66.1906,3,50,0.506279151028678,"SC07",8,"plx"
"1837","WellR04-C03H2B_day3",204,7.6724253419715,88.6261,4,50,0.377804593079868,"SC07",8,"plx"
"1838","WellR04-C03H2B_day4",211,7.72109918870718,95.4489,5,50,0.426478439815558,"SC07",8,"plx"
"1839","WellR04-C03H2B_day5",182,7.5077946401987,112.1483,6,50,0.213173891307069,"SC07",8,"plx"
"1840","WellR04-C03H2B_day6",173,7.43462822763672,137.5097,7,50,0.140007478745098,"SC07",8,"plx"
"1841","WellR04-C03H2B_day7",171,7.4178525148859,159.3733,8,50,0.123231765994271,"SC07",8,"plx"
"1842","WellR04-C03H2B_day8",177,7.467605550083,187.5764,9,50,0.172984801191371,"SC07",8,"plx"
"1843","WellR04-C03H2B_day0",118,6.88264304936184,0,1,51,0,"SC07",8,"plx"
"1844","WellR04-C03H2B_day1",99,6.62935662007961,39.0881,2,51,-0.253286429282232,"SC07",8,"plx"
"1845","WellR04-C03H2B_day2",128,7,66.1906,3,51,0.117356950638158,"SC07",8,"plx"
"1846","WellR04-C03H2B_day3",123,6.94251450533924,88.6261,4,51,0.0598714559773983,"SC07",8,"plx"
"1847","WellR04-C03H2B_day4",126,6.97727992349992,95.4489,5,51,0.0946368741380752,"SC07",8,"plx"
"1848","WellR04-C03H2B_day5",105,6.71424551766612,112.1483,6,51,-0.168397531695719,"SC07",8,"plx"
"1849","WellR04-C03H2B_day6",92,6.52356195605701,137.5097,7,51,-0.359081093304829,"SC07",8,"plx"
"1850","WellR04-C03H2B_day7",96,6.58496250072116,159.3733,8,51,-0.297680548640685,"SC07",8,"plx"
"1851","WellR04-C03H2B_day8",54,5.75488750216347,187.5764,9,51,-1.12775554719837,"SC07",8,"plx"
"1852","WellR04-C04H2B_day0",126,6.97727992349992,0,1,52,0,"SC07",8,"plx"
"1853","WellR04-C04H2B_day1",177,7.467605550083,39.0881,2,52,0.490325626583081,"SC07",8,"plx"
