"","Date","Slice","Time","Count","cID","l2","nl2","CellLine","drug","conc"
"402","20160303","Well-R07-C03H2B_day10",63.2844,110,24,6.78135971352466,-0.694373717441738,"WM88","PLX4720",8
"403","20160303","Well-R07-C03H2B_day11",90.4275,63,24,5.97727992349992,-1.49845350746648,"WM88","PLX4720",8
"404","20160303","Well-R07-C03H2B_day12",96.8119,27,24,4.75488750216347,-2.72084592880293,"WM88","PLX4720",8
"405","20160303","Well-R07-C03H2B_day13",118.4314,34,24,5.08746284125034,-2.38827058971606,"WM88","PLX4720",8
"406","20160303","Well-R07-C03H2B_day14",145.9144,47,24,5.55458885167764,-1.92114457928876,"WM88","PLX4720",8
"407","20160303","Well-R07-C03H2B_day15",162.1647,26,24,4.70043971814109,-2.77529371282531,"WM88","PLX4720",8
"408","20160303","Well-R07-C03H2B_day16",185.4147,43,24,5.4262647547021,-2.0494686762643,"WM88","PLX4720",8
"416","20160303","Well-R07-C03H2B_day7",0,73,25,6.18982455888002,0,"WM88","PLX4720",8
"417","20160303","Well-R07-C03H2B_day8",27.4583,153,25,7.25738784269265,1.06756328381263,"WM88","PLX4720",8
"418","20160303","Well-R07-C03H2B_day9",47.4022,73,25,6.18982455888002,0,"WM88","PLX4720",8
"419","20160303","Well-R07-C03H2B_day10",63.2844,67,25,6.06608919045777,-0.123735368422246,"WM88","PLX4720",8
"420","20160303","Well-R07-C03H2B_day11",90.4275,59,25,5.88264304936184,-0.307181509518176,"WM88","PLX4720",8
"421","20160303","Well-R07-C03H2B_day12",96.8119,18,25,4.16992500144231,-2.01989955743771,"WM88","PLX4720",8
"422","20160303","Well-R07-C03H2B_day13",118.4314,26,25,4.70043971814109,-1.48938484073893,"WM88","PLX4720",8
"423","20160303","Well-R07-C03H2B_day14",145.9144,46,25,5.52356195605701,-0.666262602823005,"WM88","PLX4720",8
"424","20160303","Well-R07-C03H2B_day15",162.1647,31,25,4.95419631038687,-1.23562824849314,"WM88","PLX4720",8
"425","20160303","Well-R07-C03H2B_day16",185.4147,46,25,5.52356195605701,-0.666262602823005,"WM88","PLX4720",8
"433","20160303","Well-R07-C03H2B_day7",0,168,26,7.39231742277876,0,"WM88","PLX4720",8
"434","20160303","Well-R07-C03H2B_day8",27.4583,189,26,7.56224242422107,0.169925001442312,"WM88","PLX4720",8
"435","20160303","Well-R07-C03H2B_day9",47.4022,179,26,7.48381577726426,0.0914983544854957,"WM88","PLX4720",8
"436","20160303","Well-R07-C03H2B_day10",63.2844,179,26,7.48381577726426,0.0914983544854957,"WM88","PLX4720",8
"437","20160303","Well-R07-C03H2B_day11",90.4275,156,26,7.28540221886225,-0.106915203916512,"WM88","PLX4720",8
"438","20160303","Well-R07-C03H2B_day12",96.8119,94,26,6.55458885167764,-0.837728571101123,"WM88","PLX4720",8
"439","20160303","Well-R07-C03H2B_day13",118.4314,103,26,6.68650052718322,-0.705816895595542,"WM88","PLX4720",8
"440","20160303","Well-R07-C03H2B_day14",145.9144,104,26,6.70043971814109,-0.691877704637669,"WM88","PLX4720",8
"441","20160303","Well-R07-C03H2B_day15",162.1647,107,26,6.74146698640115,-0.650850436377613,"WM88","PLX4720",8
"442","20160303","Well-R07-C03H2B_day16",185.4147,130,26,7.02236781302845,-0.369949609750306,"WM88","PLX4720",8
"450","20160303","Well-R07-C03H2B_day7",0,100,27,6.64385618977472,0,"WM88","PLX4720",8
"451","20160303","Well-R07-C03H2B_day8",27.4583,79,27,6.3037807481771,-0.340075441597621,"WM88","PLX4720",8
"452","20160303","Well-R07-C03H2B_day9",47.4022,96,27,6.58496250072116,-0.0588936890535683,"WM88","PLX4720",8
"453","20160303","Well-R07-C03H2B_day10",63.2844,87,27,6.44294349584873,-0.200912693925996,"WM88","PLX4720",8
"454","20160303","Well-R07-C03H2B_day11",90.4275,85,27,6.4093909361377,-0.234465253637023,"WM88","PLX4720",8
"455","20160303","Well-R07-C03H2B_day12",96.8119,20,27,4.32192809488736,-2.32192809488736,"WM88","PLX4720",8
"456","20160303","Well-R07-C03H2B_day13",118.4314,17,27,4.08746284125034,-2.55639334852439,"WM88","PLX4720",8
"457","20160303","Well-R07-C03H2B_day14",145.9144,18,27,4.16992500144231,-2.47393118833241,"WM88","PLX4720",8
"458","20160303","Well-R07-C03H2B_day15",162.1647,20,27,4.32192809488736,-2.32192809488736,"WM88","PLX4720",8
"459","20160303","Well-R07-C03H2B_day16",185.4147,22,27,4.4594316186373,-2.18442457113743,"WM88","PLX4720",8
"467","20160303","Well-R07-C04H2B_day7",0,80,28,6.32192809488736,0,"WM88","PLX4720",8
"468","20160303","Well-R07-C04H2B_day8",27.4583,93,28,6.53915881110803,0.217230716220668,"WM88","PLX4720",8
"469","20160303","Well-R07-C04H2B_day9",47.4022,68,28,6.08746284125034,-0.234465253637024,"WM88","PLX4720",8
"470","20160303","Well-R07-C04H2B_day10",63.2844,74,28,6.20945336562895,-0.112474729258413,"WM88","PLX4720",8
"471","20160303","Well-R07-C04H2B_day11",90.4275,56,28,5.8073549220576,-0.514573172829759,"WM88","PLX4720",8
"472","20160303","Well-R07-C04H2B_day12",96.8119,8,28,3,-3.32192809488736,"WM88","PLX4720",8
"473","20160303","Well-R07-C04H2B_day13",118.4314,11,28,3.4594316186373,-2.86249647625007,"WM88","PLX4720",8
"474","20160303","Well-R07-C04H2B_day14",145.9144,14,28,3.8073549220576,-2.51457317282976,"WM88","PLX4720",8
"475","20160303","Well-R07-C04H2B_day15",162.1647,8,28,3,-3.32192809488736,"WM88","PLX4720",8
"476","20160303","Well-R07-C04H2B_day16",185.4147,8,28,3,-3.32192809488736,"WM88","PLX4720",8
"484","20160303","Well-R07-C05H2B_day7",0,121,29,6.91886323727459,0,"WM88","PLX4720",8
"485","20160303","Well-R07-C05H2B_day8",27.4583,132,29,7.04439411935845,0.125530882083859,"WM88","PLX4720",8
"486","20160303","Well-R07-C05H2B_day9",47.4022,76,29,6.24792751344359,-0.670935723831009,"WM88","PLX4720",8
"487","20160303","Well-R07-C05H2B_day10",63.2844,79,29,6.3037807481771,-0.615082489097492,"WM88","PLX4720",8
"488","20160303","Well-R07-C05H2B_day11",90.4275,86,29,6.4262647547021,-0.492598482572497,"WM88","PLX4720",8
"489","20160303","Well-R07-C05H2B_day12",96.8119,20,29,4.32192809488736,-2.59693514238723,"WM88","PLX4720",8
"490","20160303","Well-R07-C05H2B_day13",118.4314,17,29,4.08746284125034,-2.83140039602426,"WM88","PLX4720",8
"491","20160303","Well-R07-C05H2B_day14",145.9144,17,29,4.08746284125034,-2.83140039602426,"WM88","PLX4720",8
"492","20160303","Well-R07-C05H2B_day15",162.1647,21,29,4.39231742277876,-2.52654581449583,"WM88","PLX4720",8
"493","20160303","Well-R07-C05H2B_day16",185.4147,19,29,4.24792751344359,-2.67093572383101,"WM88","PLX4720",8
"501","20160303","Well-R07-C05H2B_day7",0,372,30,8.53915881110803,0,"WM88","PLX4720",8
"502","20160303","Well-R07-C05H2B_day8",27.4583,447,30,8.80413102118332,0.264972210075287,"WM88","PLX4720",8
"503","20160303","Well-R07-C05H2B_day9",47.4022,341,30,8.41362792902417,-0.125530882083858,"WM88","PLX4720",8
"504","20160303","Well-R07-C05H2B_day10",63.2844,303,30,8.24317398347295,-0.295984827635079,"WM88","PLX4720",8
"505","20160303","Well-R07-C05H2B_day11",90.4275,279,30,8.12412131182919,-0.415037499278844,"WM88","PLX4720",8
"506","20160303","Well-R07-C05H2B_day12",96.8119,124,30,6.95419631038687,-1.58496250072116,"WM88","PLX4720",8
"507","20160303","Well-R07-C05H2B_day13",118.4314,126,30,6.97727992349992,-1.56187888760811,"WM88","PLX4720",8
"508","20160303","Well-R07-C05H2B_day14",145.9144,108,30,6.75488750216347,-1.78427130894456,"WM88","PLX4720",8
"509","20160303","Well-R07-C05H2B_day15",162.1647,98,30,6.61470984411521,-1.92444896699282,"WM88","PLX4720",8
"510","20160303","Well-R07-C05H2B_day16",185.4147,93,30,6.53915881110803,-2,"WM88","PLX4720",8
"518","20160303","Well-R07-C05H2B_day7",0,459,31,8.84235034341381,0,"WM88","PLX4720",8
"519","20160303","Well-R07-C05H2B_day8",27.4583,649,31,9.34207466799914,0.499724324585332,"WM88","PLX4720",8
"520","20160303","Well-R07-C05H2B_day9",47.4022,459,31,8.84235034341381,0,"WM88","PLX4720",8
"521","20160303","Well-R07-C05H2B_day10",63.2844,431,31,8.7515440590891,-0.0908062843247084,"WM88","PLX4720",8
"522","20160303","Well-R07-C05H2B_day11",90.4275,309,31,8.27146302790437,-0.570887315509433,"WM88","PLX4720",8
"523","20160303","Well-R07-C05H2B_day12",96.8119,124,31,6.95419631038687,-1.88815403302693,"WM88","PLX4720",8
"524","20160303","Well-R07-C05H2B_day13",118.4314,170,31,7.4093909361377,-1.43295940727611,"WM88","PLX4720",8
"525","20160303","Well-R07-C05H2B_day14",145.9144,206,31,7.68650052718322,-1.15584981623059,"WM88","PLX4720",8
"526","20160303","Well-R07-C05H2B_day15",162.1647,194,31,7.59991284218713,-1.24243750122668,"WM88","PLX4720",8
"527","20160303","Well-R07-C05H2B_day16",185.4147,206,31,7.68650052718322,-1.15584981623059,"WM88","PLX4720",8
"535","20160303","Well-R07-C06H2B_day7",0,391,32,8.61102479730735,0,"WM88","PLX4720",8
"536","20160303","Well-R07-C06H2B_day8",27.4583,481,32,8.90989308377004,0.298868286462689,"WM88","PLX4720",8
"537","20160303","Well-R07-C06H2B_day9",47.4022,356,32,8.4757334309664,-0.135291366340955,"WM88","PLX4720",8
"538","20160303","Well-R07-C06H2B_day10",63.2844,250,32,7.96578428466209,-0.645240512645266,"WM88","PLX4720",8
"539","20160303","Well-R07-C06H2B_day11",90.4275,195,32,7.60733031374961,-1.00369448355774,"WM88","PLX4720",8
"540","20160303","Well-R07-C06H2B_day12",96.8119,59,32,5.88264304936184,-2.72838174794551,"WM88","PLX4720",8
"541","20160303","Well-R07-C06H2B_day13",118.4314,107,32,6.74146698640115,-1.86955781090621,"WM88","PLX4720",8
"542","20160303","Well-R07-C06H2B_day14",145.9144,91,32,6.5077946401987,-2.10323015710866,"WM88","PLX4720",8
"543","20160303","Well-R07-C06H2B_day15",162.1647,97,32,6.59991284218713,-2.01111195512023,"WM88","PLX4720",8
"544","20160303","Well-R07-C06H2B_day16",185.4147,72,32,6.16992500144231,-2.44109979586504,"WM88","PLX4720",8
"552","20160303","Well-R07-C06H2B_day7",0,120,33,6.90689059560852,0,"WM88","PLX4720",8
"553","20160303","Well-R07-C06H2B_day8",27.4583,133,33,7.05528243550119,0.148391839892671,"WM88","PLX4720",8
"554","20160303","Well-R07-C06H2B_day9",47.4022,103,33,6.68650052718322,-0.2203900684253,"WM88","PLX4720",8
"555","20160303","Well-R07-C06H2B_day10",63.2844,110,33,6.78135971352466,-0.125530882083859,"WM88","PLX4720",8
"556","20160303","Well-R07-C06H2B_day11",90.4275,109,33,6.76818432477693,-0.138706270831593,"WM88","PLX4720",8
"557","20160303","Well-R07-C06H2B_day12",96.8119,92,33,6.52356195605701,-0.383328639551506,"WM88","PLX4720",8
"558","20160303","Well-R07-C06H2B_day13",118.4314,29,33,4.85798099512757,-2.04890960048095,"WM88","PLX4720",8
"559","20160303","Well-R07-C06H2B_day14",145.9144,36,33,5.16992500144231,-1.73696559416621,"WM88","PLX4720",8
"560","20160303","Well-R07-C06H2B_day15",162.1647,27,33,4.75488750216347,-2.15200309344505,"WM88","PLX4720",8
"561","20160303","Well-R07-C06H2B_day16",185.4147,35,33,5.12928301694497,-1.77760757866355,"WM88","PLX4720",8
"569","20160303","Well-R06-C02H2B_day7",0,61,34,5.93073733756289,0,"WM88","PLX4720",8
"570","20160303","Well-R06-C02H2B_day8",27.4583,80,34,6.32192809488736,0.391190757324476,"WM88","PLX4720",8
"571","20160303","Well-R06-C02H2B_day9",47.4022,86,34,6.4262647547021,0.495527417139211,"WM88","PLX4720",8
"572","20160303","Well-R06-C02H2B_day10",63.2844,65,34,6.02236781302845,0.0916304754655677,"WM88","PLX4720",8
"573","20160303","Well-R06-C02H2B_day11",90.4275,94,34,6.55458885167764,0.623851514114751,"WM88","PLX4720",8
"574","20160303","Well-R06-C02H2B_day12",96.8119,69,34,6.10852445677817,0.177787119215282,"WM88","PLX4720",8
"575","20160303","Well-R06-C02H2B_day13",118.4314,49,34,5.61470984411521,-0.316027493447678,"WM88","PLX4720",8
"576","20160303","Well-R06-C02H2B_day14",145.9144,88,34,6.4594316186373,0.528694281074411,"WM88","PLX4720",8
"577","20160303","Well-R06-C02H2B_day15",162.1647,48,34,5.58496250072116,-0.345774836841731,"WM88","PLX4720",8
"578","20160303","Well-R06-C02H2B_day16",185.4147,60,34,5.90689059560852,-0.023846741954368,"WM88","PLX4720",8
"586","20160303","Well-R07-C06H2B_day7",0,310,35,8.27612440527424,0,"WM88","PLX4720",8
"587","20160303","Well-R07-C06H2B_day8",27.4583,404,35,8.6582114827518,0.382087077477557,"WM88","PLX4720",8
"588","20160303","Well-R07-C06H2B_day9",47.4022,313,35,8.29001884693262,0.0138944416583797,"WM88","PLX4720",8
"589","20160303","Well-R07-C06H2B_day10",63.2844,216,35,7.75488750216347,-0.52123690311077,"WM88","PLX4720",8
"590","20160303","Well-R07-C06H2B_day11",90.4275,256,35,8,-0.276124405274238,"WM88","PLX4720",8
"591","20160303","Well-R07-C06H2B_day12",96.8119,246,35,7.94251450533924,-0.333609899934999,"WM88","PLX4720",8
"592","20160303","Well-R07-C06H2B_day13",118.4314,272,35,8.08746284125034,-0.188661564023899,"WM88","PLX4720",8
"593","20160303","Well-R07-C06H2B_day14",145.9144,320,35,8.32192809488736,0.0458036896131233,"WM88","PLX4720",8
"594","20160303","Well-R07-C06H2B_day15",162.1647,299,35,8.2240016741981,-0.0521227310761336,"WM88","PLX4720",8
"595","20160303","Well-R07-C06H2B_day16",185.4147,288,35,8.16992500144231,-0.106199403831926,"WM88","PLX4720",8
"603","20160303","Well-R07-C06H2B_day7",0,316,36,8.3037807481771,0,"WM88","PLX4720",8
"604","20160303","Well-R07-C06H2B_day8",27.4583,555,36,9.11634396123747,0.812563213060367,"WM88","PLX4720",8
"605","20160303","Well-R07-C06H2B_day9",47.4022,408,36,8.6724253419715,0.368644593794393,"WM88","PLX4720",8
"606","20160303","Well-R07-C06H2B_day10",63.2844,310,36,8.27612440527424,-0.0276563429028638,"WM88","PLX4720",8
"607","20160303","Well-R07-C06H2B_day11",90.4275,365,36,8.51175265376738,0.207971905590277,"WM88","PLX4720",8
"608","20160303","Well-R07-C06H2B_day12",96.8119,145,36,7.17990909001493,-1.12387165816217,"WM88","PLX4720",8
"609","20160303","Well-R07-C06H2B_day13",118.4314,155,36,7.27612440527424,-1.02765634290286,"WM88","PLX4720",8
"610","20160303","Well-R07-C06H2B_day14",145.9144,193,36,7.59245703726808,-0.711323710909022,"WM88","PLX4720",8
"611","20160303","Well-R07-C06H2B_day15",162.1647,176,36,7.4594316186373,-0.844349129539805,"WM88","PLX4720",8
"612","20160303","Well-R07-C06H2B_day16",185.4147,173,36,7.43462822763672,-0.869152520540378,"WM88","PLX4720",8
"620","20160303","Well-R07-C06H2B_day7",0,212,37,7.7279204545632,0,"WM88","PLX4720",8
"621","20160303","Well-R07-C06H2B_day8",27.4583,241,37,7.91288933622996,0.184968881666763,"WM88","PLX4720",8
"622","20160303","Well-R07-C06H2B_day9",47.4022,178,37,7.4757334309664,-0.252187023596801,"WM88","PLX4720",8
"623","20160303","Well-R07-C06H2B_day10",63.2844,148,37,7.20945336562895,-0.518467088934249,"WM88","PLX4720",8
"624","20160303","Well-R07-C06H2B_day11",90.4275,167,37,7.38370429247405,-0.344216162089147,"WM88","PLX4720",8
"625","20160303","Well-R07-C06H2B_day12",96.8119,34,37,5.08746284125034,-2.64045761331286,"WM88","PLX4720",8
"626","20160303","Well-R07-C06H2B_day13",118.4314,30,37,4.90689059560852,-2.82102985895468,"WM88","PLX4720",8
"627","20160303","Well-R07-C06H2B_day14",145.9144,31,37,4.95419631038687,-2.77372414417632,"WM88","PLX4720",8
"628","20160303","Well-R07-C06H2B_day15",162.1647,33,37,5.04439411935845,-2.68352633520475,"WM88","PLX4720",8
"629","20160303","Well-R07-C06H2B_day16",185.4147,28,37,4.8073549220576,-2.9205655325056,"WM88","PLX4720",8
"637","20160303","Well-R07-C07H2B_day7",0,355,38,8.47167521439204,0,"WM88","PLX4720",8
"638","20160303","Well-R07-C07H2B_day8",27.4583,411,38,8.68299458368168,0.211319369289638,"WM88","PLX4720",8
"639","20160303","Well-R07-C07H2B_day9",47.4022,294,38,8.19967234483636,-0.272002869555681,"WM88","PLX4720",8
"640","20160303","Well-R07-C07H2B_day10",63.2844,274,38,8.09803208296053,-0.373643131431518,"WM88","PLX4720",8
"641","20160303","Well-R07-C07H2B_day11",90.4275,278,38,8.11894107272351,-0.352734141668538,"WM88","PLX4720",8
"642","20160303","Well-R07-C07H2B_day12",96.8119,132,38,7.04439411935845,-1.42728109503359,"WM88","PLX4720",8
"643","20160303","Well-R07-C07H2B_day13",118.4314,156,38,7.28540221886225,-1.1862729955298,"WM88","PLX4720",8
"644","20160303","Well-R07-C07H2B_day14",145.9144,153,38,7.25738784269265,-1.21428737169939,"WM88","PLX4720",8
"645","20160303","Well-R07-C07H2B_day15",162.1647,153,38,7.25738784269265,-1.21428737169939,"WM88","PLX4720",8
"646","20160303","Well-R07-C07H2B_day16",185.4147,154,38,7.2667865406949,-1.20488867369714,"WM88","PLX4720",8
"654","20160303","Well-R07-C07H2B_day7",0,60,39,5.90689059560852,0,"WM88","PLX4720",8
"655","20160303","Well-R07-C07H2B_day8",27.4583,61,39,5.93073733756289,0.023846741954368,"WM88","PLX4720",8
"656","20160303","Well-R07-C07H2B_day9",47.4022,57,39,5.83289001416474,-0.0740005814437774,"WM88","PLX4720",8
"657","20160303","Well-R07-C07H2B_day10",63.2844,57,39,5.83289001416474,-0.0740005814437774,"WM88","PLX4720",8
"658","20160303","Well-R07-C07H2B_day11",90.4275,60,39,5.90689059560852,0,"WM88","PLX4720",8
"659","20160303","Well-R07-C07H2B_day12",96.8119,10,39,3.32192809488736,-2.58496250072116,"WM88","PLX4720",8
"660","20160303","Well-R07-C07H2B_day13",118.4314,9,39,3.16992500144231,-2.73696559416621,"WM88","PLX4720",8
"661","20160303","Well-R07-C07H2B_day14",145.9144,8,39,3,-2.90689059560852,"WM88","PLX4720",8
"662","20160303","Well-R07-C07H2B_day15",162.1647,5,39,2.32192809488736,-3.58496250072116,"WM88","PLX4720",8
"663","20160303","Well-R07-C07H2B_day16",185.4147,7,39,2.8073549220576,-3.09953567355091,"WM88","PLX4720",8
"671","20160303","Well-R07-C08H2B_day7",0,162,40,7.33985000288462,0,"WM88","PLX4720",8
"672","20160303","Well-R07-C08H2B_day8",27.4583,229,40,7.83920378809694,0.499353785212319,"WM88","PLX4720",8
"673","20160303","Well-R07-C08H2B_day9",47.4022,140,40,7.12928301694497,-0.210566985939658,"WM88","PLX4720",8
"674","20160303","Well-R07-C08H2B_day10",63.2844,129,40,7.01122725542325,-0.32862274746137,"WM88","PLX4720",8
"675","20160303","Well-R07-C08H2B_day11",90.4275,105,40,6.71424551766612,-0.625604485218502,"WM88","PLX4720",8
"676","20160303","Well-R07-C08H2B_day12",96.8119,57,40,5.83289001416474,-1.50695998871988,"WM88","PLX4720",8
"677","20160303","Well-R07-C08H2B_day13",118.4314,48,40,5.58496250072116,-1.75488750216347,"WM88","PLX4720",8
"678","20160303","Well-R07-C08H2B_day14",145.9144,58,40,5.85798099512757,-1.48186900775705,"WM88","PLX4720",8
"679","20160303","Well-R07-C08H2B_day15",162.1647,55,40,5.78135971352466,-1.55849028935996,"WM88","PLX4720",8
"680","20160303","Well-R07-C08H2B_day16",185.4147,44,40,5.4594316186373,-1.88041838424733,"WM88","PLX4720",8
"688","20160303","Well-R07-C08H2B_day7",0,383,41,8.58120058192496,0,"WM88","PLX4720",8
"689","20160303","Well-R07-C08H2B_day8",27.4583,338,41,8.40087943628218,-0.180321145642774,"WM88","PLX4720",8
"690","20160303","Well-R07-C08H2B_day9",47.4022,230,41,7.84549005094437,-0.735710530980582,"WM88","PLX4720",8
"691","20160303","Well-R07-C08H2B_day10",63.2844,202,41,7.65821148275179,-0.922989099173162,"WM88","PLX4720",8
"692","20160303","Well-R07-C08H2B_day11",90.4275,193,41,7.59245703726808,-0.988743544656876,"WM88","PLX4720",8
"693","20160303","Well-R07-C08H2B_day12",96.8119,16,41,4,-4.58120058192496,"WM88","PLX4720",8
"694","20160303","Well-R07-C08H2B_day13",118.4314,25,41,4.64385618977472,-3.93734439215023,"WM88","PLX4720",8
"695","20160303","Well-R07-C08H2B_day14",145.9144,27,41,4.75488750216347,-3.82631307976149,"WM88","PLX4720",8
"696","20160303","Well-R07-C08H2B_day15",162.1647,25,41,4.64385618977472,-3.93734439215023,"WM88","PLX4720",8
"697","20160303","Well-R07-C08H2B_day16",185.4147,25,41,4.64385618977472,-3.93734439215023,"WM88","PLX4720",8
"705","20160303","Well-R07-C08H2B_day7",0,288,42,8.16992500144231,0,"WM88","PLX4720",8
"706","20160303","Well-R07-C08H2B_day8",27.4583,253,42,7.98299357469431,-0.186931426748002,"WM88","PLX4720",8
"707","20160303","Well-R07-C08H2B_day9",47.4022,203,42,7.66533591718518,-0.504589084257136,"WM88","PLX4720",8
"708","20160303","Well-R07-C08H2B_day10",63.2844,183,42,7.51569983828404,-0.654225163158269,"WM88","PLX4720",8
"709","20160303","Well-R07-C08H2B_day11",90.4275,184,42,7.52356195605701,-0.646363045385299,"WM88","PLX4720",8
"710","20160303","Well-R07-C08H2B_day12",96.8119,11,42,3.4594316186373,-4.71049338280501,"WM88","PLX4720",8
"711","20160303","Well-R07-C08H2B_day13",118.4314,14,42,3.8073549220576,-4.36257007938471,"WM88","PLX4720",8
"712","20160303","Well-R07-C08H2B_day14",145.9144,14,42,3.8073549220576,-4.36257007938471,"WM88","PLX4720",8
"713","20160303","Well-R07-C08H2B_day15",162.1647,12,42,3.58496250072116,-4.58496250072116,"WM88","PLX4720",8
"714","20160303","Well-R07-C08H2B_day16",185.4147,15,42,3.90689059560852,-4.26303440583379,"WM88","PLX4720",8
"722","20160303","Well-R07-C09H2B_day7",0,221,43,7.78790255939143,0,"WM88","PLX4720",8
"723","20160303","Well-R07-C09H2B_day8",27.4583,311,43,8.2807707701306,0.492868210739172,"WM88","PLX4720",8
"724","20160303","Well-R07-C09H2B_day9",47.4022,154,43,7.2667865406949,-0.521116018696531,"WM88","PLX4720",8
"725","20160303","Well-R07-C09H2B_day10",63.2844,114,43,6.83289001416474,-0.95501254522669,"WM88","PLX4720",8
"726","20160303","Well-R07-C09H2B_day11",90.4275,93,43,6.53915881110803,-1.2487437482834,"WM88","PLX4720",8
"727","20160303","Well-R07-C09H2B_day12",96.8119,53,43,5.7279204545632,-2.05998210482823,"WM88","PLX4720",8
"728","20160303","Well-R07-C09H2B_day13",118.4314,45,43,5.49185309632967,-2.29604946306176,"WM88","PLX4720",8
"729","20160303","Well-R07-C09H2B_day14",145.9144,96,43,6.58496250072116,-1.20294005867028,"WM88","PLX4720",8
"730","20160303","Well-R07-C09H2B_day15",162.1647,67,43,6.06608919045777,-1.72181336893366,"WM88","PLX4720",8
"731","20160303","Well-R07-C09H2B_day16",185.4147,66,43,6.04439411935845,-1.74350844003298,"WM88","PLX4720",8
"739","20160303","Well-R07-C09H2B_day7",0,122,44,6.93073733756289,0,"WM88","PLX4720",8
"740","20160303","Well-R07-C09H2B_day8",27.4583,115,44,6.84549005094437,-0.0852472866185119,"WM88","PLX4720",8
"741","20160303","Well-R07-C09H2B_day9",47.4022,94,44,6.55458885167764,-0.376148485885249,"WM88","PLX4720",8
"742","20160303","Well-R07-C09H2B_day10",63.2844,78,44,6.28540221886225,-0.645335118700638,"WM88","PLX4720",8
"743","20160303","Well-R07-C09H2B_day11",90.4275,81,44,6.33985000288462,-0.590887334678262,"WM88","PLX4720",8
"744","20160303","Well-R07-C09H2B_day12",96.8119,14,44,3.8073549220576,-3.12338241550528,"WM88","PLX4720",8
"745","20160303","Well-R07-C09H2B_day13",118.4314,13,44,3.70043971814109,-3.23029761942179,"WM88","PLX4720",8
"746","20160303","Well-R07-C09H2B_day14",145.9144,15,44,3.90689059560852,-3.02384674195437,"WM88","PLX4720",8
"747","20160303","Well-R07-C09H2B_day15",162.1647,17,44,4.08746284125034,-2.84327449631255,"WM88","PLX4720",8
"748","20160303","Well-R07-C09H2B_day16",185.4147,15,44,3.90689059560852,-3.02384674195437,"WM88","PLX4720",8
"756","20160303","Well-R06-C03H2B_day7",0,389,45,8.60362634498619,0,"WM88","PLX4720",8
"757","20160303","Well-R06-C03H2B_day8",27.4583,367,45,8.51963625284321,-0.0839900921429795,"WM88","PLX4720",8
"758","20160303","Well-R06-C03H2B_day9",47.4022,235,45,7.876516946565,-0.727109398421193,"WM88","PLX4720",8
"759","20160303","Well-R06-C03H2B_day10",63.2844,328,45,8.35755200461808,-0.246074340368109,"WM88","PLX4720",8
"760","20160303","Well-R06-C03H2B_day11",90.4275,313,45,8.29001884693262,-0.313607498053575,"WM88","PLX4720",8
"761","20160303","Well-R06-C03H2B_day12",96.8119,49,45,5.61470984411521,-2.98891650087098,"WM88","PLX4720",8
"762","20160303","Well-R06-C03H2B_day13",118.4314,83,45,6.37503943134692,-2.22858691363927,"WM88","PLX4720",8
"763","20160303","Well-R06-C03H2B_day14",145.9144,94,45,6.55458885167764,-2.04903749330856,"WM88","PLX4720",8
"764","20160303","Well-R06-C03H2B_day15",162.1647,68,45,6.08746284125034,-2.51616350373585,"WM88","PLX4720",8
"765","20160303","Well-R06-C03H2B_day16",185.4147,107,45,6.74146698640115,-1.86215935858505,"WM88","PLX4720",8
"773","20160303","Well-R07-C09H2B_day7",0,53,46,5.7279204545632,0,"WM88","PLX4720",8
"774","20160303","Well-R07-C09H2B_day8",27.4583,54,46,5.75488750216347,0.0269670476002695,"WM88","PLX4720",8
"775","20160303","Well-R07-C09H2B_day9",47.4022,44,46,5.4594316186373,-0.268488835925901,"WM88","PLX4720",8
"776","20160303","Well-R07-C09H2B_day10",63.2844,35,46,5.12928301694497,-0.598637437618232,"WM88","PLX4720",8
"777","20160303","Well-R07-C09H2B_day11",90.4275,33,46,5.04439411935845,-0.683526335204745,"WM88","PLX4720",8
"778","20160303","Well-R07-C09H2B_day12",96.8119,9,46,3.16992500144231,-2.55799545312089,"WM88","PLX4720",8
"779","20160303","Well-R07-C09H2B_day13",118.4314,14,46,3.8073549220576,-1.92056553250559,"WM88","PLX4720",8
"780","20160303","Well-R07-C09H2B_day14",145.9144,11,46,3.4594316186373,-2.2684888359259,"WM88","PLX4720",8
"781","20160303","Well-R07-C09H2B_day15",162.1647,12,46,3.58496250072116,-2.14295795384204,"WM88","PLX4720",8
"782","20160303","Well-R07-C09H2B_day16",185.4147,15,46,3.90689059560852,-1.82102985895468,"WM88","PLX4720",8
"790","20160303","Well-R07-C10H2B_day7",0,391,47,8.61102479730735,0,"WM88","PLX4720",8
"791","20160303","Well-R07-C10H2B_day8",27.4583,586,47,9.19475685442225,0.583732057114895,"WM88","PLX4720",8
"792","20160303","Well-R07-C10H2B_day9",47.4022,373,47,8.54303182025524,-0.0679929770521159,"WM88","PLX4720",8
"793","20160303","Well-R07-C10H2B_day10",63.2844,320,47,8.32192809488736,-0.289096702419991,"WM88","PLX4720",8
"794","20160303","Well-R07-C10H2B_day11",90.4275,261,47,8.02790599656988,-0.583118800737468,"WM88","PLX4720",8
"795","20160303","Well-R07-C10H2B_day12",96.8119,116,47,6.85798099512757,-1.75304380217978,"WM88","PLX4720",8
