"","Date","CellLine","Row","Cell.Nucleus","Well","Time","drug","conc","rep","l2","nl2"
"786","20170301","Parental","G",29065,"G02",188.2425,"dabrafenib",0,3,14.8269952881192,4.45521864378132
"846","20170301","Parental","G",30017,"G02",189.1347,"dabrafenib",0,3,14.8734921759152,4.50171553157728
"906","20170301","Parental","G",29653,"G02",207.7864,"dabrafenib",0,3,14.8558904494532,4.4841138051153
"966","20170301","Parental","G",28000,"G02",215.1181,"dabrafenib",0,3,14.7731392067197,4.40136256238177
"1026","20170301","Parental","G",30223,"G02",239.2256,"dabrafenib",0,3,14.8833592521736,4.51158260783565
"1086","20170301","Parental","G",24715,"G02",257.6178,"dabrafenib",0,3,14.5930992860271,4.22132264168921
"1146","20170301","Parental","G",20245,"G02",266.1728,"dabrafenib",0,3,14.3052780225638,3.9335013782259
"1206","20170301","Parental","G",23027,"G02",278.9728,"dabrafenib",0,3,14.4910388459539,4.11926220161602
"1266","20170301","Parental","G",22548,"G02",309.3422,"dabrafenib",0,3,14.4607118521412,4.08893520780329
"1326","20170301","Parental","G",19140,"G02",327.4333,"dabrafenib",0,3,14.2243032093734,3.85252656503546
"1386","20170301","Parental","G",15081,"G02",360.5156,"dabrafenib",0,3,13.8804444744165,3.5086678300786
"10","20170301","Parental","E",1135,"E03",0,"dabrafenib",0.0156,1,10.1484765821783,0
"70","20170301","Parental","E",1553,"E03",15.6414,"dabrafenib",0.0156,1,10.6008421143873,0.452365532209024
"130","20170301","Parental","E",1682,"E03",23.0633,"dabrafenib",0.0156,1,10.7159619902551,0.567485408076866
"190","20170301","Parental","E",1953,"E03",41.4258,"dabrafenib",0.0156,1,10.9314762338868,0.782999651708513
"250","20170301","Parental","E",2145,"E03",47.3786,"dabrafenib",0.0156,1,11.0667619323869,0.918285350208631
"310","20170301","Parental","E",2635,"E03",66.3189,"dabrafenib",0.0156,1,11.3635872465246,1.2151106643463
"370","20170301","Parental","E",2833,"E03",70.9425,"dabrafenib",0.0156,1,11.4681148863781,1.31963830419982
"430","20170301","Parental","E",2900,"E03",71.7192,"dabrafenib",0.0156,1,11.5018371849023,1.35336060272402
"490","20170301","Parental","E",3553,"E03",90.07,"dabrafenib",0.0156,1,11.7948219733312,1.64634539115294
"550","20170301","Parental","E",4485,"E03",112.7814,"dabrafenib",0.0156,1,12.1308922698066,1.98241568762835
"610","20170301","Parental","E",5279,"E03",137.1572,"dabrafenib",0.0156,1,12.3660489506706,2.21757236849235
"670","20170301","Parental","E",5891,"E03",161.1103,"dabrafenib",0.0156,1,12.5242968376626,2.37582025548435
"730","20170301","Parental","E",6537,"E03",168.0106,"dabrafenib",0.0156,1,12.6744129818371,2.52593639965879
"790","20170301","Parental","E",7468,"E03",188.2425,"dabrafenib",0.0156,1,12.8665062122262,2.71802963004792
"850","20170301","Parental","E",7312,"E03",189.1347,"dabrafenib",0.0156,1,12.8360503550581,2.68757377287979
"910","20170301","Parental","E",6946,"E03",207.7864,"dabrafenib",0.0156,1,12.7619666953821,2.61349011320381
"970","20170301","Parental","E",8517,"E03",215.1181,"dabrafenib",0.0156,1,13.0561296344455,2.90765305226727
"1030","20170301","Parental","E",10547,"E03",239.2256,"dabrafenib",0.0156,1,13.3645450751068,3.21606849292857
"1090","20170301","Parental","E",11584,"E03",257.6178,"dabrafenib",0.0156,1,13.4998458870832,3.35136930490493
"1150","20170301","Parental","E",12333,"E03",266.1728,"dabrafenib",0.0156,1,13.5902361572851,3.44175957510682
"1210","20170301","Parental","E",13442,"E03",278.9728,"dabrafenib",0.0156,1,13.714460188456,3.56598360627775
"1270","20170301","Parental","E",15617,"E03",309.3422,"dabrafenib",0.0156,1,13.9308297203017,3.78235313812347
"1330","20170301","Parental","E",17887,"E03",327.4333,"dabrafenib",0.0156,1,14.1266238190324,3.97814723685408
"1390","20170301","Parental","E",21301,"E03",360.5156,"dabrafenib",0.0156,1,14.3786335405722,4.23015695839392
"11","20170301","Parental","F",1350,"F03",0,"dabrafenib",0.0156,2,10.3987436919382,0
"71","20170301","Parental","F",1725,"F03",15.6414,"dabrafenib",0.0156,2,10.7523806465529,0.3536369546147
"131","20170301","Parental","F",1996,"F03",23.0633,"dabrafenib",0.0156,2,10.9628960053373,0.564152313399067
"191","20170301","Parental","F",2317,"F03",41.4258,"dabrafenib",0.0156,2,11.1780423288648,0.779298636926628
"251","20170301","Parental","F",2593,"F03",47.3786,"dabrafenib",0.0156,2,11.3404064908533,0.9416627989151
"311","20170301","Parental","F",3217,"F03",66.3189,"dabrafenib",0.0156,2,11.6515002206527,1.25275652871455
"371","20170301","Parental","F",3366,"F03",70.9425,"dabrafenib",0.0156,2,11.7168194613299,1.31807576939176
"431","20170301","Parental","F",3375,"F03",71.7192,"dabrafenib",0.0156,2,11.7206717868256,1.32192809488736
"491","20170301","Parental","F",4238,"F03",90.07,"dabrafenib",0.0156,2,12.0491678723722,1.65042418043398
"551","20170301","Parental","F",5496,"F03",112.7814,"dabrafenib",0.0156,2,12.4241662888181,2.02542259687991
"611","20170301","Parental","F",6622,"F03",137.1572,"dabrafenib",0.0156,2,12.693051295397,2.29430760345881
"671","20170301","Parental","F",7598,"F03",161.1103,"dabrafenib",0.0156,2,12.891403996665,2.49266030472683
"731","20170301","Parental","F",7965,"F03",168.0106,"dabrafenib",0.0156,2,12.9594586464127,2.56071495447448
"791","20170301","Parental","F",9261,"F03",188.2425,"dabrafenib",0.0156,2,13.1769522683363,2.77820857639809
"851","20170301","Parental","F",8599,"F03",189.1347,"dabrafenib",0.0156,2,13.0699531794855,2.67120948754735
"911","20170301","Parental","F",9766,"F03",207.7864,"dabrafenib",0.0156,2,13.2535520626375,2.85480837069927
"971","20170301","Parental","F",10577,"F03",215.1181,"dabrafenib",0.0156,2,13.3686428672224,2.96989917528424
"1031","20170301","Parental","F",12537,"F03",239.2256,"dabrafenib",0.0156,2,13.6139045440436,3.21516085210537
"1091","20170301","Parental","F",14277,"F03",257.6178,"dabrafenib",0.0156,2,13.8014052398816,3.40266154794345
"1151","20170301","Parental","F",14994,"F03",266.1728,"dabrafenib",0.0156,2,13.8720976868079,3.47335399486967
"1211","20170301","Parental","F",16310,"F03",278.9728,"dabrafenib",0.0156,2,13.9934691615992,3.59472546966105
"1271","20170301","Parental","F",19581,"F03",309.3422,"dabrafenib",0.0156,2,14.2571668246852,3.858423132747
"1331","20170301","Parental","F",21188,"F03",327.4333,"dabrafenib",0.0156,2,14.3709597932974,3.97221610135919
"1391","20170301","Parental","F",24622,"F03",360.5156,"dabrafenib",0.0156,2,14.5876603336095,4.18891664167128
"12","20170301","Parental","G",1154,"G03",0,"dabrafenib",0.0156,3,10.1724275086455,0
"72","20170301","Parental","G",1473,"G03",15.6414,"dabrafenib",0.0156,3,10.5245417150358,0.352114206390366
"132","20170301","Parental","G",1638,"G03",23.0633,"dabrafenib",0.0156,3,10.677719641641,0.505292132995526
"192","20170301","Parental","G",1911,"G03",41.4258,"dabrafenib",0.0156,3,10.9001120629775,0.727684554331974
"252","20170301","Parental","G",1871,"G03",47.3786,"dabrafenib",0.0156,3,10.8695938432408,0.697166334595302
"312","20170301","Parental","G",2467,"G03",66.3189,"dabrafenib",0.0156,3,11.2685420003001,1.09611449165464
"372","20170301","Parental","G",2724,"G03",70.9425,"dabrafenib",0.0156,3,11.4115109880121,1.23908347936659
"432","20170301","Parental","G",2761,"G03",71.7192,"dabrafenib",0.0156,3,11.4309751725881,1.25854766394259
"492","20170301","Parental","G",3428,"G03",90.07,"dabrafenib",0.0156,3,11.7431513941125,1.57072388546702
"552","20170301","Parental","G",4465,"G03",112.7814,"dabrafenib",0.0156,3,12.1244444600086,1.9520169513631
"612","20170301","Parental","G",4988,"G03",137.1572,"dabrafenib",0.0156,3,12.2842457498297,2.11181824118419
"672","20170301","Parental","G",6064,"G03",161.1103,"dabrafenib",0.0156,3,12.5660540381711,2.39362652952561
"732","20170301","Parental","G",6548,"G03",168.0106,"dabrafenib",0.0156,3,12.6768386064742,2.50441109782867
"792","20170301","Parental","G",6673,"G03",188.2425,"dabrafenib",0.0156,3,12.704119788513,2.53169227986753
"852","20170301","Parental","G",7274,"G03",189.1347,"dabrafenib",0.0156,3,12.8285332104556,2.65610570181014
"912","20170301","Parental","G",8415,"G03",207.7864,"dabrafenib",0.0156,3,13.0387475562173,2.86632004757183
"972","20170301","Parental","G",8851,"G03",215.1181,"dabrafenib",0.0156,3,13.1116247470373,2.93919723839177
"1032","20170301","Parental","G",10379,"G03",239.2256,"dabrafenib",0.0156,3,13.3413798285883,3.16895231994279
"1092","20170301","Parental","G",11927,"G03",257.6178,"dabrafenib",0.0156,3,13.5419435869247,3.36951607827919
"1152","20170301","Parental","G",12065,"G03",266.1728,"dabrafenib",0.0156,3,13.5585402951031,3.38611278645763
"1212","20170301","Parental","G",13830,"G03",278.9728,"dabrafenib",0.0156,3,13.7555135360379,3.58308602739237
"1272","20170301","Parental","G",15925,"G03",309.3422,"dabrafenib",0.0156,3,13.959005752031,3.78657824338554
"1332","20170301","Parental","G",16344,"G03",327.4333,"dabrafenib",0.0156,3,13.9964734887332,3.82404598008775
"1392","20170301","Parental","G",20664,"G03",360.5156,"dabrafenib",0.0156,3,14.334831928118,4.16240441947252
"16","20170301","Parental","E",1515,"E04",0,"dabrafenib",0.0312,1,10.5651020783603,0
"76","20170301","Parental","E",2316,"E04",15.6414,"dabrafenib",0.0312,1,11.1774195379892,0.612317459628922
"136","20170301","Parental","E",2421,"E04",23.0633,"dabrafenib",0.0312,1,11.2413873639989,0.676285285638624
"196","20170301","Parental","E",2399,"E04",41.4258,"dabrafenib",0.0312,1,11.2282174422934,0.663115363933121
"256","20170301","Parental","E",2946,"E04",47.3786,"dabrafenib",0.0312,1,11.5245417150358,0.959439636675535
"316","20170301","Parental","E",3472,"E04",66.3189,"dabrafenib",0.0312,1,11.7615512324445,1.19644915408417
"376","20170301","Parental","E",3830,"E04",70.9425,"dabrafenib",0.0312,1,11.9031286768123,1.33802659845201
"436","20170301","Parental","E",3796,"E04",71.7192,"dabrafenib",0.0312,1,11.8902642770211,1.3251621986608
"496","20170301","Parental","E",4368,"E04",90.07,"dabrafenib",0.0312,1,12.0927571409199,1.52765506255954
"556","20170301","Parental","E",5613,"E04",112.7814,"dabrafenib",0.0312,1,12.4545563439619,1.88945426560163
"616","20170301","Parental","E",6473,"E04",137.1572,"dabrafenib",0.0312,1,12.6602187885356,2.0951167101753
"676","20170301","Parental","E",7631,"E04",161.1103,"dabrafenib",0.0312,1,12.8976564112511,2.33255433289083
"736","20170301","Parental","E",7610,"E04",168.0106,"dabrafenib",0.0312,1,12.8936807383909,2.32857866003059
"796","20170301","Parental","E",8998,"E04",188.2425,"dabrafenib",0.0312,1,13.135388651579,2.57028657321873
"856","20170301","Parental","E",8704,"E04",189.1347,"dabrafenib",0.0312,1,13.0874628412503,2.52236076289003
"916","20170301","Parental","E",10075,"E04",207.7864,"dabrafenib",0.0312,1,13.2984922183027,2.73339013994238
"976","20170301","Parental","E",10006,"E04",215.1181,"dabrafenib",0.0312,1,13.2885777369927,2.72347565863239
"1036","20170301","Parental","E",12109,"E04",239.2256,"dabrafenib",0.0312,1,13.5637921071242,2.99869002876387
"1096","20170301","Parental","E",13679,"E04",257.6178,"dabrafenib",0.0312,1,13.7396751457547,3.17457306739441
"1156","20170301","Parental","E",13744,"E04",266.1728,"dabrafenib",0.0312,1,13.7465143211385,3.18141224277815
"1216","20170301","Parental","E",15461,"E04",278.9728,"dabrafenib",0.0312,1,13.9163460137141,3.35124393535383
"1276","20170301","Parental","E",17582,"E04",309.3422,"dabrafenib",0.0312,1,14.101811569824,3.53670949146369
"1336","20170301","Parental","E",19842,"E04",327.4333,"dabrafenib",0.0312,1,14.2762698309123,3.71116775255196
"1396","20170301","Parental","E",23411,"E04",360.5156,"dabrafenib",0.0312,1,14.5148989399809,3.94979686162061
"17","20170301","Parental","F",1269,"F04",0,"dabrafenib",0.0312,2,10.3094763538411,0
"77","20170301","Parental","F",1510,"F04",15.6414,"dabrafenib",0.0312,2,10.5603328342124,0.250856480371336
"137","20170301","Parental","F",1764,"F04",23.0633,"dabrafenib",0.0312,2,10.7846348455575,0.475158491716416
"197","20170301","Parental","F",1990,"F04",41.4258,"dabrafenib",0.0312,2,10.958552715431,0.649076361589906
"257","20170301","Parental","F",2124,"F04",47.3786,"dabrafenib",0.0312,2,11.0525680508042,0.743091696963047
"317","20170301","Parental","F",2280,"F04",66.3189,"dabrafenib",0.0312,2,11.1548181090521,0.845341755210999
"377","20170301","Parental","F",2698,"F04",70.9425,"dabrafenib",0.0312,2,11.3976746329483,1.08819827910716
"437","20170301","Parental","F",2935,"F04",71.7192,"dabrafenib",0.0312,2,11.5191447879974,1.20966843415631
"497","20170301","Parental","F",3297,"F04",90.07,"dabrafenib",0.0312,2,11.6869381716704,1.37746181782928
"557","20170301","Parental","F",4062,"F04",112.7814,"dabrafenib",0.0312,2,11.9879745242962,1.67849817045505
"617","20170301","Parental","F",5005,"F04",137.1572,"dabrafenib",0.0312,2,12.2891543537234,1.97967799988225
"677","20170301","Parental","F",5977,"F04",161.1103,"dabrafenib",0.0312,2,12.5452058274256,2.2357294735845
"737","20170301","Parental","F",6035,"F04",168.0106,"dabrafenib",0.0312,2,12.5591380556424,2.24966170180128
"797","20170301","Parental","F",7194,"F04",188.2425,"dabrafenib",0.0312,2,12.8125784441354,2.50310209029427
"857","20170301","Parental","F",7026,"F04",189.1347,"dabrafenib",0.0312,2,12.7784878612224,2.46901150738127
"917","20170301","Parental","F",7871,"F04",207.7864,"dabrafenib",0.0312,2,12.9423312245106,2.63285487066947
"977","20170301","Parental","F",8154,"F04",215.1181,"dabrafenib",0.0312,2,12.9932922414885,2.68381588764744
"1037","20170301","Parental","F",10024,"F04",239.2256,"dabrafenib",0.0312,2,13.2911706993219,2.98169434548075
"1097","20170301","Parental","F",11038,"F04",257.6178,"dabrafenib",0.0312,2,13.4301911701917,3.12071481635059
"1157","20170301","Parental","F",11852,"F04",266.1728,"dabrafenib",0.0312,2,13.5328429109613,3.22336655712018
"1217","20170301","Parental","F",12319,"F04",278.9728,"dabrafenib",0.0312,2,13.5885975289593,3.27912117511819
"1277","20170301","Parental","F",14582,"F04",309.3422,"dabrafenib",0.0312,2,13.8319009861964,3.52242463235531
"1337","20170301","Parental","F",16253,"F04",327.4333,"dabrafenib",0.0312,2,13.9884184168079,3.67894206296675
"1397","20170301","Parental","F",19362,"F04",360.5156,"dabrafenib",0.0312,2,14.2409403632081,3.93146400936699
"18","20170301","Parental","G",1523,"G04",0,"dabrafenib",0.0312,3,10.5727002264873,0
"78","20170301","Parental","G",1749,"G04",15.6414,"dabrafenib",0.0312,3,10.7723145739217,0.199614347434361
"138","20170301","Parental","G",2082,"G04",23.0633,"dabrafenib",0.0312,3,11.0237543532994,0.451054126812124
"198","20170301","Parental","G",2240,"G04",41.4258,"dabrafenib",0.0312,3,11.129283016945,0.556582790457675
"258","20170301","Parental","G",2463,"G04",47.3786,"dabrafenib",0.0312,3,11.266200912499,0.693500686011669
"318","20170301","Parental","G",2867,"G04",66.3189,"dabrafenib",0.0312,3,11.4853261892405,0.912625962753232
"378","20170301","Parental","G",3084,"G04",70.9425,"dabrafenib",0.0312,3,11.590587049915,1.01788682342774
"438","20170301","Parental","G",3019,"G04",71.7192,"dabrafenib",0.0312,3,11.5598550415136,0.987154815026333
"498","20170301","Parental","G",3725,"G04",90.07,"dabrafenib",0.0312,3,11.8630247102369,1.29032448374959
"558","20170301","Parental","G",4996,"G04",112.7814,"dabrafenib",0.0312,3,12.286557761608,1.71385753512067
"618","20170301","Parental","G",6096,"G04",137.1572,"dabrafenib",0.0312,3,12.5736471874933,2.00094696100603
"678","20170301","Parental","G",6913,"G04",161.1103,"dabrafenib",0.0312,3,12.7550962103072,2.18239598381989
"738","20170301","Parental","G",7183,"G04",168.0106,"dabrafenib",0.0312,3,12.8103708001837,2.23767057369644
"798","20170301","Parental","G",8239,"G04",188.2425,"dabrafenib",0.0312,3,13.008253527096,2.43555330060876
"858","20170301","Parental","G",7977,"G04",189.1347,"dabrafenib",0.0312,3,12.9616305625788,2.38893033609153
"918","20170301","Parental","G",8481,"G04",207.7864,"dabrafenib",0.0312,3,13.0500186685523,2.47731844206504
"978","20170301","Parental","G",9380,"G04",215.1181,"dabrafenib",0.0312,3,13.1953722074027,2.62267198091545
"1038","20170301","Parental","G",11269,"G04",239.2256,"dabrafenib",0.0312,3,13.4600718773976,2.8873716509103
"1098","20170301","Parental","G",11148,"G04",257.6178,"dabrafenib",0.0312,3,13.4444972871038,2.87179706061652
"1158","20170301","Parental","G",12792,"G04",266.1728,"dabrafenib",0.0312,3,13.6429542234803,3.07025399699304
"1218","20170301","Parental","G",13633,"G04",278.9728,"dabrafenib",0.0312,3,13.7348154478467,3.16211522135942
"1278","20170301","Parental","G",15842,"G04",309.3422,"dabrafenib",0.0312,3,13.9514668619328,3.3787666354455
"1338","20170301","Parental","G",18030,"G04",327.4333,"dabrafenib",0.0312,3,14.1381117763197,3.56541154983241
"1398","20170301","Parental","G",18925,"G04",360.5156,"dabrafenib",0.0312,3,14.2080056797605,3.63530545327316
"22","20170301","Parental","E",1556,"E05",0,"dabrafenib",0.0625,1,10.6036263449862,0
"82","20170301","Parental","E",1851,"E05",15.6414,"dabrafenib",0.0625,1,10.8540891798706,0.250462834884381
"142","20170301","Parental","E",1850,"E05",23.0633,"dabrafenib",0.0625,1,10.8533095554037,0.249683210417482
"202","20170301","Parental","E",2078,"E05",41.4258,"dabrafenib",0.0625,1,11.0209799389042,0.417353593918019
"262","20170301","Parental","E",2025,"E05",47.3786,"dabrafenib",0.0625,1,10.9837061926593,0.380079847673157
"322","20170301","Parental","E",2688,"E05",66.3189,"dabrafenib",0.0625,1,11.3923174227788,0.788691077792567
"382","20170301","Parental","E",2881,"E05",70.9425,"dabrafenib",0.0625,1,11.4923539451599,0.888727600173677
"442","20170301","Parental","E",2880,"E05",71.7192,"dabrafenib",0.0625,1,11.4918530963297,0.888226751343481
"502","20170301","Parental","E",3468,"E05",90.07,"dabrafenib",0.0625,1,11.7598881832218,1.15626183823564
"562","20170301","Parental","E",4307,"E05",112.7814,"dabrafenib",0.0625,1,12.0724676082419,1.46884126325567
"622","20170301","Parental","E",4820,"E05",137.1572,"dabrafenib",0.0625,1,12.2348174311173,1.63119108613113
"682","20170301","Parental","E",5954,"E05",161.1103,"dabrafenib",0.0625,1,12.539643506238,1.93601716125184
"742","20170301","Parental","E",6065,"E05",168.0106,"dabrafenib",0.0625,1,12.5662919300079,1.96266558502168
"802","20170301","Parental","E",7004,"E05",188.2425,"dabrafenib",0.0625,1,12.7739633684336,2.17033702344736
"862","20170301","Parental","E",6951,"E05",189.1347,"dabrafenib",0.0625,1,12.763004829586,2.15937848459978
"922","20170301","Parental","E",7622,"E05",207.7864,"dabrafenib",0.0625,1,12.8959538928122,2.29232754782598
"982","20170301","Parental","E",7672,"E05",215.1181,"dabrafenib",0.0625,1,12.9053870050181,2.30176066003194
"1042","20170301","Parental","E",9303,"E05",239.2256,"dabrafenib",0.0625,1,13.1834803113338,2.57985396634759
"1102","20170301","Parental","E",10236,"E05",257.6178,"dabrafenib",0.0625,1,13.3213644320394,2.71773808705325
"1162","20170301","Parental","E",10919,"E05",266.1728,"dabrafenib",0.0625,1,13.4145531148271,2.81092676984095
"1222","20170301","Parental","E",11089,"E05",278.9728,"dabrafenib",0.0625,1,13.4368416494594,2.83321530447319
"1282","20170301","Parental","E",12816,"E05",309.3422,"dabrafenib",0.0625,1,13.6456584324087,3.04203208742252
"1342","20170301","Parental","E",14287,"E05",327.4333,"dabrafenib",0.0625,1,13.8024153890903,3.19878904410413
"1402","20170301","Parental","E",16568,"E05",360.5156,"dabrafenib",0.0625,1,14.0161118382205,3.41248549323432
"23","20170301","Parental","F",1438,"F05",0,"dabrafenib",0.0625,2,10.4898479604393,0
"83","20170301","Parental","F",1854,"F05",15.6414,"dabrafenib",0.0625,2,10.8564255286255,0.366577568186234
"143","20170301","Parental","F",1778,"F05",23.0633,"dabrafenib",0.0625,2,10.7960396088298,0.306191648390472
"203","20170301","Parental","F",1946,"F05",41.4258,"dabrafenib",0.0625,2,10.9262959947811,0.436448034341815
"263","20170301","Parental","F",2082,"F05",47.3786,"dabrafenib",0.0625,2,11.0237543532994,0.53390639286012
"323","20170301","Parental","F",2523,"F05",66.3189,"dabrafenib",0.0625,2,11.3009244909763,0.811076530537003
"383","20170301","Parental","F",2758,"F05",70.9425,"dabrafenib",0.0625,2,11.429406741514,0.939558781074684
"443","20170301","Parental","F",2727,"F05",71.7192,"dabrafenib",0.0625,2,11.4130989849153,0.923251024475967
"503","20170301","Parental","F",3284,"F05",90.07,"dabrafenib",0.0625,2,11.6812384117778,1.19139045133851
"563","20170301","Parental","F",4179,"F05",112.7814,"dabrafenib",0.0625,2,12.0289420433224,1.53909408288311
"623","20170301","Parental","F",4975,"F05",137.1572,"dabrafenib",0.0625,2,12.2804808103184,1.79063284987908
"683","20170301","Parental","F",5694,"F05",161.1103,"dabrafenib",0.0625,2,12.4752267777423,1.98537881730297
"743","20170301","Parental","F",6141,"F05",168.0106,"dabrafenib",0.0625,2,12.5842578877446,2.09440992730527
"803","20170301","Parental","F",6814,"F05",188.2425,"dabrafenib",0.0625,2,12.7342862320963,2.24443827165705
"863","20170301","Parental","F",6387,"F05",189.1347,"dabrafenib",0.0625,2,12.6409227351735,2.15107477473415
"923","20170301","Parental","F",7134,"F05",207.7864,"dabrafenib",0.0625,2,12.8004955004668,2.31064754002752
"983","20170301","Parental","F",7410,"F05",215.1181,"dabrafenib",0.0625,2,12.8552578271932,2.3654098667539
"1043","20170301","Parental","F",7491,"F05",239.2256,"dabrafenib",0.0625,2,12.8709426066494,2.38109464621007
"1103","20170301","Parental","F",9925,"F05",257.6178,"dabrafenib",0.0625,2,13.2768513869177,2.78700342647839
"1163","20170301","Parental","F",10701,"F05",266.1728,"dabrafenib",0.0625,2,13.385458001188,2.89561004074867
"1223","20170301","Parental","F",10909,"F05",278.9728,"dabrafenib",0.0625,2,13.4132312391245,2.92338327868524
"1283","20170301","Parental","F",12835,"F05",309.3422,"dabrafenib",0.0625,2,13.6477956754628,3.15794771502348
"1343","20170301","Parental","F",14422,"F05",327.4333,"dabrafenib",0.0625,2,13.8159836266527,3.32613566621343
"1403","20170301","Parental","F",16167,"F05",360.5156,"dabrafenib",0.0625,2,13.9807643721109,3.49091641167161
"24","20170301","Parental","G",1461,"G05",0,"dabrafenib",0.0625,3,10.5127404628035,0
"84","20170301","Parental","G",1752,"G05",15.6414,"dabrafenib",0.0625,3,10.7747870596012,0.262046596797676
"144","20170301","Parental","G",1857,"G05",23.0633,"dabrafenib",0.0625,3,10.8587580999354,0.346017637131924
"204","20170301","Parental","G",2012,"G05",41.4258,"dabrafenib",0.0625,3,10.9744145898055,0.461674127002029
"264","20170301","Parental","G",2125,"G05",47.3786,"dabrafenib",0.0625,3,11.0532471259124,0.540506663108928
"324","20170301","Parental","G",2469,"G05",66.3189,"dabrafenib",0.0625,3,11.2697111211428,0.756970658339284
"384","20170301","Parental","G",2704,"G05",70.9425,"dabrafenib",0.0625,3,11.4008794362822,0.888138973478686
"444","20170301","Parental","G",2383,"G05",71.7192,"dabrafenib",0.0625,3,11.2185632361903,0.705822773386773
"504","20170301","Parental","G",3189,"G05",90.07,"dabrafenib",0.0625,3,11.6388883822523,1.12614791944876
"564","20170301","Parental","G",3684,"G05",112.7814,"dabrafenib",0.0625,3,11.8470573460913,1.33431688328784
"624","20170301","Parental","G",4927,"G05",137.1572,"dabrafenib",0.0625,3,12.2664937563122,1.75375329350869
"684","20170301","Parental","G",5499,"G05",161.1103,"dabrafenib",0.0625,3,12.424953571261,1.91221310845754
"744","20170301","Parental","G",5864,"G05",168.0106,"dabrafenib",0.0625,3,12.5176693881338,2.00492892533031
"804","20170301","Parental","G",6183,"G05",188.2425,"dabrafenib",0.0625,3,12.5940912902604,2.08135082745691
"864","20170301","Parental","G",6490,"G05",189.1347,"dabrafenib",0.0625,3,12.6640027628865,2.151262300083
"924","20170301","Parental","G",7337,"G05",207.7864,"dabrafenib",0.0625,3,12.8409745698219,2.32823410701839
"984","20170301","Parental","G",7580,"G05",215.1181,"dabrafenib",0.0625,3,12.8879821330585,2.37524167025496
"1044","20170301","Parental","G",8503,"G05",239.2256,"dabrafenib",0.0625,3,13.0537562225621,2.54101575975865
"1104","20170301","Parental","G",9261,"G05",257.6178,"dabrafenib",0.0625,3,13.1769522683363,2.66421180553278
"1164","20170301","Parental","G",9994,"G05",266.1728,"dabrafenib",0.0625,3,13.2868465027359,2.77410603993239
"1224","20170301","Parental","G",9469,"G05",278.9728,"dabrafenib",0.0625,3,13.2089963585904,2.69625589578687
"1284","20170301","Parental","G",11390,"G05",309.3422,"dabrafenib",0.0625,3,13.4754801265955,2.96273966379198
"1344","20170301","Parental","G",13082,"G05",327.4333,"dabrafenib",0.0625,3,13.6752954990941,3.16255503629056
"1404","20170301","Parental","G",14894,"G05",360.5156,"dabrafenib",0.0625,3,13.8624436422123,3.3497031794088
"28","20170301","Parental","E",1359,"E06",0,"dabrafenib",0.125,1,10.4083297407674,0
"88","20170301","Parental","E",1585,"E06",15.6414,"dabrafenib",0.125,1,10.6302671250268,0.221937384259379
"148","20170301","Parental","E",1542,"E06",23.0633,"dabrafenib",0.125,1,10.590587049915,0.182257309147644
"208","20170301","Parental","E",1587,"E06",41.4258,"dabrafenib",0.125,1,10.6320864128352,0.223756672067791
"268","20170301","Parental","E",1604,"E06",47.3786,"dabrafenib",0.125,1,10.6474584264549,0.239128685687529
"328","20170301","Parental","E",1974,"E06",66.3189,"dabrafenib",0.125,1,10.9469062744564,0.538576533689007
"388","20170301","Parental","E",1896,"E06",70.9425,"dabrafenib",0.125,1,10.8887432488983,0.480413508130868
"448","20170301","Parental","E",1859,"E06",71.7192,"dabrafenib",0.125,1,10.8603110549195,0.451981314152091
"508","20170301","Parental","E",2322,"E06",90.07,"dabrafenib",0.125,1,11.1811522568656,0.772822516098175
"568","20170301","Parental","E",2756,"E06",112.7814,"dabrafenib",0.125,1,11.4283601727043,1.0200304319369
"628","20170301","Parental","E",3288,"E06",137.1572,"dabrafenib",0.125,1,11.6829945836817,1.27466484291429
"688","20170301","Parental","E",3801,"E06",161.1103,"dabrafenib",0.125,1,11.892163309862,1.48383356909457
"748","20170301","Parental","E",3785,"E06",168.0106,"dabrafenib",0.125,1,11.8860775848731,1.4777478441057
"808","20170301","Parental","E",4255,"E06",188.2425,"dabrafenib",0.125,1,12.0549434165733,1.64661367580593
"868","20170301","Parental","E",4086,"E06",189.1347,"dabrafenib",0.125,1,11.9964734887332,1.58814374796584
"928","20170301","Parental","E",4540,"E06",207.7864,"dabrafenib",0.125,1,12.1484765821783,1.74014684141089
"988","20170301","Parental","E",4705,"E06",215.1181,"dabrafenib",0.125,1,12.1999790076159,1.79164926684851
"1048","20170301","Parental","E",5892,"E06",239.2256,"dabrafenib",0.125,1,12.5245417150358,2.11621197426846
"1108","20170301","Parental","E",6317,"E06",257.6178,"dabrafenib",0.125,1,12.6250238568804,2.21669411611302
"1168","20170301","Parental","E",6549,"E06",266.1728,"dabrafenib",0.125,1,12.6770589157119,2.26872917494456
"1228","20170301","Parental","E",6862,"E06",278.9728,"dabrafenib",0.125,1,12.7444134105577,2.33608366979026
"1288","20170301","Parental","E",6988,"E06",309.3422,"dabrafenib",0.125,1,12.7706638929168,2.36233415214937
"1348","20170301","Parental","E",9449,"E06",327.4333,"dabrafenib",0.125,1,13.2059459397758,2.79761619900837
"1408","20170301","Parental","E",11714,"E06",360.5156,"dabrafenib",0.125,1,13.5159461791095,3.10761643834213
